SMILES,LOAEL,Dataset
CC(C1C2CCC1c1c2cccc1NC(=O)c1cn(nc1C(F)F)C)C,0.015303,swiss
O[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1,0.015578,swiss
c1cc[n+]2c(c1)c1cccc[n+]1CC2,0.015795,swiss
ClC1C(Cl)C(Cl)C(C(C1Cl)Cl)Cl,0.015817,mazzatorta
Fc1ccc(cc1)[Si](c1ccc(cc1)F)(Cn1cncn1)C,0.015853,swiss
ClCC1CN(C(=O)C1Cl)c1cccc(c1)C(F)(F)F,0.01602,mazzatorta
CCCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC,0.016106,swiss
ClC1C(Cl)C(Cl)C(C(C1Cl)Cl)Cl,0.016161,"mazzatorta, swiss"
CCOP(=S)(Oc1cc(C)nc(n1)C(C)C)OCC,0.016429,swiss
CCN(C(=O)SCc1ccc(cc1)Cl)CC,0.016681,swiss
CCOP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OCC,0.017114,swiss
BrC1COC(C1)(Cn1cncn1)c1ccc(cc1Cl)Cl,0.017185,"mazzatorta, swiss"
ClC1C(Cl)C(Cl)C(C(C1Cl)Cl)Cl,0.017192,mazzatorta
CC(NC(=S)[S])CNC(=S)S[Zn],0.017255,swiss
CC(NC(=S)[S])CNC(=S)S[Zn],0.017255,swiss
N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,0.01727,mazzatorta
COCC(N(c1c(C)csc1C)C(=O)CCl)C,0.018129,swiss
Fc1ccc(cc1)C1(Cn2cncn2)OC1c1ccccc1Cl,0.018195,swiss
N#Cc1c(Cl)cccc1Cl,0.018603,swiss
O=C(C1C(C1(C)C)C=C(C(F)(F)F)Cl)OCc1cccc(c1C)c1ccccc1,0.018918,mazzatorta
CCOP(=S)(Oc1cc(C)nc(n1)C(C)C)OCC,0.019057,mazzatorta
CN1CCC(CC1)C1CCN(CC1)C,0.0191,mazzatorta
CNC(=O)ON=C(C(=O)N(C)C)SC,0.01911,swiss
OC(=O)C(CCP(=O)(O)C)N,0.019323,mazzatorta
CCN(C(=O)SCc1ccc(cc1)Cl)CC,0.019396,mazzatorta
CCc1nn(c(c1Cl)C(=O)NCc1ccc(cc1)C(C)(C)C)C,0.019469,swiss
CCO/N=C(\C1=C(O)CC(CC1=O)C1CCCSC1)/CCC,0.019664,swiss
CCCN(C(=O)n1cncc1)CCOc1c(Cl)cc(cc1Cl)Cl,0.019912,mazzatorta
OC(=O)COc1ccc(cc1C)Cl,0.019938,mazzatorta
C[n+]1ccc(cc1)c1cc[n+](cc1)C,0.020134,swiss
CCOc1snc(n1)C(Cl)(Cl)Cl,0.0202,swiss
N#Cc1sc2=c(sc1C#N)c(=O)c1c(c2=O)cccc1,0.020248,"mazzatorta, swiss"
CCP(=S)(Sc1ccccc1)OCC,0.020298,mazzatorta
ClC=C,0.020801,mazzatorta
c1cc[n+]2c(c1)c1cccc[n+]1CC2,0.021168,swiss
Clc1cccc(c1)c1ccccc1,0.021203,mazzatorta
CNC(=O)CSP(=S)(OC)OC,0.02181,mazzatorta
CN1CN(C)CSC1=S,0.022184,swiss
CNC(=O)ON=C(C(=O)N(C)C)SC,0.022348,swiss
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(cc1)Cl,0.022531,mazzatorta
CNC(=O)Oc1cccc2c1OC(C2)(C)C,0.022599,"mazzatorta, swiss"
OC(=O)COc1ccc(cc1Cl)Cl,0.022621,"mazzatorta, swiss"
CN(C(=S)SSC(=S)N(C)C)C,0.022751,mazzatorta
CSC1=NC(C(=O)N1Nc1ccccc1)(C)c1ccccc1,0.0228,swiss
CNC(=O)ON=C(C(=O)N(C)C)SC,0.022804,mazzatorta
COC(=O)N(c1ccccc1COc1ccn(n1)c1ccc(cc1)Cl)OC,0.023207,"mazzatorta, swiss"
CCCCCCCCCCCCC1=C(OC(=O)C)C(=O)c2c(C1=O)cccc2,0.023407,swiss
OC(COc1cccc2c1c1ccccc1[nH]2)CNC(C)C,0.02346,mazzatorta
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(cc1)OC(F)(F)F,0.023557,swiss
CCNc1nc(NCC)nc(n1)Cl,0.024795,mazzatorta
CCOC(=O)C(Oc1ccc(cc1)Oc1nc2c(o1)cc(cc2)Cl)C,0.024877,mazzatorta
CON(C(=O)Nc1ccc(c(c1)Cl)Cl)C,0.025091,"mazzatorta, swiss"
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(cc1)Cl,0.025106,mazzatorta
OC(=O)C(Oc1ccc(cc1C)Cl)C,0.025624,swiss
Clc1ccccc1CC(C1(Cl)CC1)(Cn1cncn1)O,0.025625,swiss
O=C(N(C)C)Nc1ccc(c(c1)Cl)Cl,0.025741,mazzatorta
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(cc1)Cl,0.02575,mazzatorta
CCNc1nc(NCC)nc(n1)Cl,0.026282,mazzatorta
CC(OC(=O)C(c1ccc(cc1)Cl)(c1ccc(cc1)Cl)O)C,0.026532,mazzatorta
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)/C=C(/C(F)(F)F)\Cl,0.026676,swiss
CCOC(=O)CCN(C(C)C)SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C,0.026795,swiss
O=C(N(C)C)Nc1ccc(c(c1)Cl)Cl,0.026813,mazzatorta
O=C(C1C(C1(C)C)C=C(Cl)Cl)OCc1c(F)c(F)cc(c1F)F,0.026943,swiss
O=S1OCC2C(CO1)C1(C(C2(Cl)C(=C1Cl)Cl)(Cl)Cl)Cl,0.027032,swiss
CCOC(=O)c1ccccc1C1=c2cc(C)c(cc2=[O]c2c1cc(C)c(c2)NCC)NCC,0.027054,mazzatorta
CSCC(=NOC(=O)NC)C(C)(C)C,0.027483,mazzatorta
ClC1C(Cl)C(Cl)C(C(C1Cl)Cl)Cl,0.027507,mazzatorta
Cc1nn(c(c1C(=O)c1ccc(cc1S(=O)(=O)C)C(F)(F)F)O)C,0.0276,swiss
N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,0.027631,mazzatorta
CCOc1cc(ccc1N(=O)=O)Oc1ccc(cc1Cl)C(F)(F)F,0.027647,mazzatorta
[O-][N+](=O)c1cc(C(=O)N)c(c(c1)[N+](=O)[O-])C,0.027758,mazzatorta
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)C=C(C(F)(F)F)Cl,0.027787,mazzatorta
C=CC1(C)OC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl,0.027961,swiss
OC(=O)C(Oc1ccc(cc1)Oc1nc2c(o1)cc(cc2)Cl)C,0.028167,swiss
CSC(=NOC(=O)N(SN(C(=O)ON=C(SC)C)C)C)C,0.028211,mazzatorta
CS/C(=N/OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/C,0.028211,swiss
CC(N(C(=O)SCC(=C(Cl)Cl)Cl)C(C)C)C,0.028228,swiss
COP(=S)(SCN1C(=O)c2c(C1=O)cccc2)OC,0.028362,mazzatorta
CC(N1C(=NC(C)(C)C)SCN(C1=O)c1ccccc1)C,0.028484,mazzatorta
CCOP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OCC,0.028524,"mazzatorta, swiss"
N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,0.028783,mazzatorta
CCO[C@H]1[C@@H](OC)[C@H](O[C@@H]2C[C@@H]3[C@@H](C2)[C@@H]2C=C4[C@H]([C@@H]2CC3)CC(=O)O[C@@H](CC)CCC[C@@H]([C@H](C4=O)C)O[C@H]2CC[C@@H]([C@H](O2)C)N(C)C)O[C@H]([C@@H]1OC)C,0.028877,swiss
N#Cc1cc(Br)c(c(c1)Br)O,0.02889,swiss
CCOC(=O)C(Cc1cc(c(cc1Cl)F)n1nc(n(c1=O)C(F)F)C)Cl,0.029113,"mazzatorta, swiss"
C#CCOC(=O)C(Oc1ccc(cc1)Oc1ncc(cc1F)Cl)C,0.029164,swiss
Fc1ccc(c(c1)c1ccc(c(c1)Cl)Cl)NC(=O)c1cn(nc1C(F)F)C,0.029212,swiss
CCOC(=O)c1cn2nc(cc2nc1C)OP(=S)(OCC)OCC,0.029462,swiss
CC(N1/C(=N/C(C)(C)C)/SCN(C1=O)c1ccccc1)C,0.029466,swiss
Nc1ncn[nH]1,0.029734,mazzatorta
Nc1n[nH]cn1,0.029734,swiss
COC(=O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)OC,0.030124,"mazzatorta, swiss"
Clc1c(ccc(c1N)[N+](=O)[O-])Oc1ccccc1,0.030227,swiss
CN(C(=S)SSC(=S)N(C)C)C,0.030362,swiss
COc1nc(Oc2cccc(c2C(=O)[O-])Oc2nc(OC)cc(n2)OC)nc(c1)OC.[Na+],0.030507,swiss
CC(C(c1cncnc1)(c1ccc(cc1)OC(F)(F)F)O)C,0.031381,swiss
COc1nc(C)nc(n1)N(C(=O)NS(=O)(=O)c1ccccc1C(=O)OC)C,0.031614,mazzatorta
Fc1ccc(cc1)[Si](c1ccc(cc1)F)(Cn1cncn1)C,0.031707,swiss
Cc1ccc2c(c1)nc1c(n2)sc(=O)s1,0.032011,mazzatorta
CCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC(=C)C,0.032107,swiss
Fc1ccc(cc1)NC(=O)c1cccc(n1)Oc1cccc(c1)C(F)(F)F,0.032155,swiss
CCCn1c(OCCC)nc2c(c1=O)cc(cc2)I,0.032241,swiss
CC(C(=O)O)Oc1cc(Cl)c(cc1Cl)Cl,0.032281,mazzatorta
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1ncccc1C(F)(F)F,0.032652,swiss
CN1CN(C)CSC1=S,0.03266,swiss
CCC1CCCC(OC2CCC(C(O2)C)N(C)C)C(C)C(=O)C2C(CC(=O)O1)C1CCC3C(C1C2)CC(C3)OC1CC(C)C(C(C1OC)OC)OC,0.032697,mazzatorta
FC(=C(F)F)CCS(=O)(=O)c1ncc(s1)Cl,0.032911,swiss
CCOC(=O)NCCOc1ccc(cc1)Oc1ccccc1,0.033185,mazzatorta
Clc1ccc(c(c1)Cl)C1(OCCO1)Cn1cncn1,0.033318,mazzatorta
CCOCn1c(c2ccc(cc2)Cl)c(c(c1C(F)(F)F)Br)C#N,0.033365,mazzatorta
N#Cc1sc2=c(sc1C#N)c(=O)c1c(c2=O)cccc1,0.033747,mazzatorta
CS/C(=N/OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/C,0.033853,swiss
Fc1ccc(cc1)C(c1ccccc1F)(Cn1cncn1)O,0.033854,swiss
CCCCC(c1ccc(cc1)Cl)(Cn1cncn1)C#N,0.033936,mazzatorta
CCCCC(c1ccc(cc1)Cl)(Cn1cncn1)C#N,0.034075,mazzatorta
CN(C=Nc1ccc(cc1C)C)C=Nc1ccc(cc1C)C,0.034082,mazzatorta
CN(/C=N/c1ccc(cc1C)C)/C=N/c1ccc(cc1C)C,0.034082,swiss
CCCCC(c1ccc(cc1)Cl)(Cn1cncn1)C#N,0.034283,swiss
ClC(C(SN1C(=O)C2C(C1=O)CC=CC2)(Cl)Cl)Cl,0.034378,mazzatorta
CN(C=Nc1ccc(cc1C)C)C=Nc1ccc(cc1C)C,0.034764,mazzatorta
ClC(=CCOc1cc(Cl)c(c(c1)Cl)OCCCOc1ccc(cn1)C(F)(F)F)Cl,0.034819,swiss
O=C(C1=C(C)OCCS1)Nc1ccccc1,0.034849,swiss
CCCSP(=S)(Oc1ccc(cc1)SC)OCC,0.035665,mazzatorta
CCC(C(=O)OC1=C(C(=O)OC21CCCCC2)c1ccc(cc1Cl)Cl)(C)C,0.035787,swiss
CC(NC(=O)N1CC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl)C,0.036345,swiss
N#CC(c1c(Cl)ccc(c1Cl)n1ncc(=O)[nH]c1=O)c1ccc(cc1)Cl,0.036797,mazzatorta
CCOCn1c(c2ccc(cc2)Cl)c(c(c1C(F)(F)F)Br)C#N,0.0368,swiss
C#CCOC(c1ccc(cc1)Cl)C(=O)NCCc1ccc(c(c1)OC)OCC#C,0.036904,swiss
CC(Cc1ccccc1)N,0.036981,mazzatorta
OC(C(C)(C)C)C(n1ncnc1)Cc1ccc(cc1)Cl,0.037441,swiss
CCN(c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O)CC(=C)C,0.037508,mazzatorta
Clc1c(O)c(Cl)c(c(c1Cl)Cl)Cl,0.037546,mazzatorta
CC(OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1)C,0.037735,mazzatorta
Clc1ccc(cc1)c1ccccc1NC(=O)c1cccnc1Cl,0.037878,swiss
CCOC(=O)CSc1nc(nn1C(=O)N(C)C)C(C)(C)C,0.038167,swiss
OC(=O)C(Oc1ccc(cc1Cl)Cl)C,0.038287,mazzatorta
CC(C(c1cncnc1)(c1ccc(cc1)OC(F)(F)F)O)C,0.038746,mazzatorta
OC(=O)COc1cc(Cl)c(cc1Cl)Cl,0.039142,mazzatorta
CCOP(=S)(Oc1nn(c(n1)Cl)C(C)C)OCC,0.039842,mazzatorta
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(cc1Cl)OC(C(C(F)(F)F)F)(F)F,0.03991,swiss
O=C(CC(C)(C)C)OC1=C(C(=O)OC21CCCC2)c1c(C)cc(cc1C)C,0.039948,swiss
CNC(=S)S,0.040113,swiss
CCCN(c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-])CCC,0.04042,swiss
CCCOC/C(=N\c1ccc(cc1C(F)(F)F)Cl)/n1cncc1,0.040492,swiss
OC1(Cn2ncnc2)C(CCC1(C)C)Cc1ccc(cc1)Cl,0.040959,swiss
CC(N(C(=O)SCC(=C(Cl)Cl)Cl)C(C)C)C,0.041029,mazzatorta
CCN(C(=O)C(=C(OP(=O)(OC)OC)C)Cl)CC,0.041043,mazzatorta
CCC(=O)Nc1ccc(c(c1)Cl)Cl,0.041269,swiss
CNC(=O)Oc1cc(C)c(c(c1)C)SC,0.041277,mazzatorta
CCOC(=O)C(Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C,0.041577,swiss
Fc1ccc(c(c1)c1ccc(c(c1)Cl)Cl)NC(=O)c1cn(nc1C(F)F)C,0.042008,swiss
CN(C(=S)S[Zn]SC(=S)N(C)C)C,0.04251,swiss
Clc1ccc(c(c1)Cl)C1(OCCO1)Cn1cncn1,0.042647,swiss
CC(N(C(=O)SCC(=C(Cl)Cl)Cl)C(C)C)C,0.04267,swiss
C#CCOS(=O)OC1CCCCC1Oc1ccc(cc1)C(C)(C)C,0.042799,swiss
O=C(CC(C)(C)C)OC1=C(C(=O)OC21CCCC2)c1c(C)cc(cc1C)C,0.042917,swiss
ClC(C(SN1C(=O)C2C(C1=O)CC=CC2)(Cl)Cl)Cl,0.042972,mazzatorta
S=C1NCCCN1,0.043035,swiss
OC1(Cn2ncnc2)C(CCC1(C)C)Cc1ccc(cc1)Cl,0.043148,swiss
CC(Cc1ccc(cc1)C(C)(C)C)CN1CCCCC1,0.043261,swiss
N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,0.04421,swiss
CC(=CC1C(C1(C)C)C(=O)OCc1coc(c1)Cc1ccccc1)C,0.044321,swiss
[S-]C(=S)NCCNC(=S)[S-].[Zn+2],0.044607,swiss
O=C1OC(C(=O)N1Nc1ccccc1)(C)c1ccc(cc1)Oc1ccccc1,0.044873,mazzatorta
[O-][As](=O)([O-])[O-],0.04499,mazzatorta
CCN(c1nc(cc(n1)C)OP(=S)(OC)OC)CC,0.045196,mazzatorta
O=C1OC(C(=O)N1Nc1ccccc1)(C)c1ccc(cc1)Oc1ccccc1,0.045407,swiss
C=CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C)C,0.045634,mazzatorta
ClCC=CCl,0.045958,mazzatorta
CCOC(=O)Cn1c(=O)sc2c1c(Cl)ccc2,0.046003,mazzatorta
CCNc1nc(NC(C)C)nc(n1)Cl,0.046364,swiss
Nc1ccc(cc1)Cl,0.047032,mazzatorta
CCCN(C(=O)SCC)CCC,0.047539,mazzatorta
CC1=C(C)S(=O)(=O)CCS1(=O)=O,0.047558,mazzatorta
C[n+]1ccc(cc1)c1cc[n+](cc1)C,0.047623,swiss
[O-][Br](=O)=O,0.047693,mazzatorta
CN(C(=S)SSC(=S)N(C)C)C,0.04783,mazzatorta
S=C1NCCCN1,0.048199,swiss
CON(C(=O)Nc1ccc(cc1)Br)C,0.048244,mazzatorta
Cc1cccc(c1O)C,0.049114,mazzatorta
CCC(C(=O)NCc1ccccc1)Oc1ccc(c(c1)C(F)(F)F)F,0.049813,swiss
O=C(c1cccc(c1C(=O)NC(CS(=O)(=O)C)(C)C)I)Nc1ccc(cc1C)C(C(F)(F)F)(C(F)(F)F)F,0.049825,swiss
CN(C(=S)SSC(=S)N(C)C)C,0.04991,"mazzatorta, swiss"
COC(=O)Nc1nc2c([nH]1)cc(cc2)Sc1ccccc1,0.050109,mazzatorta
ClCC1CN(C(=O)C1Cl)c1cccc(c1)C(F)(F)F,0.050302,swiss
C=CCOC(c1ccc(cc1Cl)Cl)Cn1cncc1,0.050475,"mazzatorta, swiss"
CCSC(CC1CC(=O)C(C(=O)C1)C(=NOCC)CCC)C,0.050568,mazzatorta
C#CCN1C(=O)COc2c1cc(c(c2)F)N1C(=O)C2=C(C1=O)CCCC2,0.0508,swiss
CCNc1nc(c(s1)C(=O)NC(c1cccs1)C#N)CC,0.051181,swiss
CN(C(=O)Oc1nc(nc(c1C)C)N(C)C)C,0.051619,"mazzatorta, swiss"
Clc1ccc(cc1)CCC(C(C)(C)C)(Cn1cncn1)O,0.051654,mazzatorta
COP(=O)(C(C(Cl)(Cl)Cl)O)OC,0.051663,swiss
CNC(=O)Oc1cc(C)c(c(c1)C)C,0.051749,mazzatorta
Cc1ccc(cc1)N(S(=O)(=O)N(C)C)SC(Cl)(Cl)F,0.051835,mazzatorta
COCN(c1c(CC)cccc1CC)C(=O)CCl,0.051897,"mazzatorta, swiss"
CNC(=O)Oc1cccc(c1)/N=C/N(C)C,0.051976,swiss
CN(C(=O)Oc1nc(nc(c1C)C)N(C)C)C,0.052458,mazzatorta
N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,0.0525,swiss
O=N(=O)c1ccc(c(c1)N)C,0.052579,mazzatorta
O=C1N(c2cc(Cl)cc(c2)Cl)C(=O)C2(C1(C)C2)C,0.052791,mazzatorta
Clc1ccc(cc1)C(c1ccccc1Cl)(c1cncnc1)O,0.052839,swiss
CC(C(c1ccc(cc1)Cl)(Cn1ncnc1)O)C1CC1,0.05326,swiss
O=C(N/C(=N\OCC1CC1)/c1c(F)c(F)ccc1C(F)(F)F)Cc1ccccc1,0.053352,swiss
NC(=NCCCCCCCCNCCCCCCCCN=C(N)N)N,0.053436,mazzatorta
C=CCOC(c1ccc(cc1Cl)Cl)Cn1cncc1,0.053503,swiss
OC(C(Cl)(Cl)Cl)(c1ccc(cc1)Cl)c1ccc(cc1)Cl,0.053983,mazzatorta
C#CCOS(=O)OC1CCCCC1Oc1ccc(cc1)C(C)(C)C,0.054213,mazzatorta
C#CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C)C,0.054928,swiss
CNC1=C(c2cccc(c2)C(F)(F)F)C(=O)C(O1)c1ccccc1,0.055205,swiss
CCOc1ccc2c(c1)C(=CC(N2)(C)C)C,0.055221,"mazzatorta, swiss"
COCN(c1c(CC)cccc1CC)C(=O)CCl,0.055604,mazzatorta
O=C(c1ccc(cc1S(=O)(=O)C)C(F)(F)F)c1cnoc1C1CC1,0.055661,"mazzatorta, swiss"
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)(C)C,0.055663,mazzatorta
CCOC(=O)COC(=O)c1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)C(F)(F)F,0.055835,mazzatorta
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1Cl,0.055901,swiss
COc1nc(nc(n1)C)NC(=O)[N-]S(=O)(=O)c1cc(I)ccc1C(=O)OC.[Na+],0.056118,swiss
O=C(C(Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C)OCCON=C(C)C,0.056322,swiss
N#CC(c1c(Cl)ccc(c1Cl)n1ncc(=O)[nH]c1=O)c1ccc(cc1)Cl,0.056423,mazzatorta
CNC(=O)Oc1cccc(c1)N=CN(C)C,0.056496,mazzatorta
CCOC(=O)C(c1ccc(cc1)Cl)(c1ccc(cc1)Cl)O,0.056583,mazzatorta
Clc1ccccc1c1nnc(nn1)c1ccccc1Cl,0.057068,"mazzatorta, swiss"
CCCN(C(=O)n1cncc1)CCOc1c(Cl)cc(cc1Cl)Cl,0.05708,swiss
CCOCCN(C(=C(C)C)c1ccccc1)C(=O)CCl,0.05747,swiss
CN(C(CN1c2ccccc2Sc2c1cccc2)C)C,0.058365,mazzatorta
CCOC(=O)CCN(C(C)C)SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C,0.058461,swiss
CC1COC(O1)(Cn1cncn1)c1ccc(cc1Cl)Oc1ccc(cc1)Cl,0.059321,swiss
Nc1ncn[nH]1,0.059467,mazzatorta
Nc1n[nH]cn1,0.059467,swiss
NC#N,0.059467,swiss
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C(c1ccc(cc1)Cl)C(C)C,0.059538,"mazzatorta, swiss"
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)(C)C,0.060099,swiss
CC(OC(=O)C(c1ccc(cc1)Br)(c1ccc(cc1)Br)O)C,0.060498,swiss
CSc1nnc(c(=O)n1N)C(C)(C)C,0.060666,swiss
CC(OC(=O)C(c1ccc(cc1)Br)(c1ccc(cc1)Br)O)C,0.060731,mazzatorta
C=CC=CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C)C.C=CC=CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C(=O)OC)C,0.06135,swiss
CNC(=O)ON=C(SC)C,0.061648,mazzatorta
CNc1cnn(c(=O)c1Cl)c1cccc(c1)C(F)(F)F,0.061745,mazzatorta
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(c(c1)Cl)OC(C(OC(F)(F)F)F)(F)F,0.062106,swiss
COC(=O)c1cccc(c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(n1)N(C)C)C,0.062141,swiss
CCNc1nc(SC)nc(n1)NC(C)(C)C,0.062149,mazzatorta
CN(C(=S)SSC(=S)N(C)C)C,0.062387,mazzatorta
[O-][N+](=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],0.062458,mazzatorta
Clc1cc(F)c(cc1C(=O)NS(=O)(=O)N(C(C)C)C)n1c(=O)cc(n(c1=O)C)C(F)(F)F,0.062693,swiss
COP(=S)(SCN1C(=O)c2c(C1=O)cccc2)OC,0.063028,mazzatorta
ClCC(=O)N(c1c(C)cccc1C)Cn1cccn1,0.063366,swiss
