InChI,XLogP,ALogp2,nAtomP,ALogP,nB,AMR,nAtom,MLogP,nRotB
"InChI=1S/C8H12N4O5/c9-7-10-2-12(8(16)11-7)6-5(15)4(14)3(1-13)17-6/h2-6,13-15H,1H2,(H2,9,11,16)",-1.72200000286102,3.01057195663452,4.0,-1.73510003089905,18.0,51.6804008483887,33.0,1.35000002384186,2.0
"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",2.18400001525879,0.434149205684662,7.0,0.658900022506714,14.0,54.185001373291,30.0,1.67999994754791,2.0
"InChI=1S/C8H14ClNS2/c1-4-10(5-2)8(11)12-6-7(3)9/h3-6H2,1-2H3",2.74499988555908,10.0267219543457,3.0,3.16650009155273,11.0,62.7835998535156,26.0,1.89999997615814,6.0
"InChI=1S/C8H14O2/c1-4-5-10-8(9)6-7(2)3/h4,7H,1,5-6H2,2-3H3",2.18600010871887,1.52695453166962,3.0,1.23570001125336,9.0,39.9681015014648,24.0,2.11999988555908,5.0
"InChI=1S/C8H14O4/c1-5-4-8(11-6(2)9)12-7(3)10-5/h5,7-8H,4H2,1-3H3",1.24000000953674,0.00504099996760488,3.0,-0.0710000023245811,12.0,38.7957992553711,26.0,1.89999997615814,2.0
"InChI=1S/C8H15N3O7/c1-11(10-18)8(17)9-4(2-12)6(15)7(16)5(14)3-13/h2,4-7,13-16H,3H2,1H3,(H,9,17)",-3.41100001335144,3.62902498245239,6.0,-1.90499997138977,17.0,57.6123008728027,33.0,1.24000000953674,8.0
"InChI=1S/C8H16N2O3/c1-3-5-6-7-10(9-12)8(11)13-4-2/h3-7H2,1-2H3",2.22900009155273,0.0181980095803738,6.0,-0.134900003671646,12.0,44.2860984802246,29.0,1.78999996185303,8.0
"InChI=1S/C8H18N2O/c1-3-5-7-10(9-11)8-6-4-2/h3-8H2,1-2H3",2.42499995231628,1.29960000514984,3.0,-1.13999998569489,10.0,41.5252990722656,29.0,2.00999999046326,7.0
"InChI=1S/C8H18N2O2/c1-2-3-6-10(9-12)7-4-5-8-11/h11H,2-8H2,1H3",1.08200001716614,2.68959999084473,3.0,-1.63999998569489,11.0,42.9034004211426,30.0,1.89999997615814,8.0
"InChI=1S/C8H5N3O4S/c12-4-9-8-10-5(3-16-8)6-1-2-7(15-6)11(13)14/h1-4H,(H,9,10,12)",1.51699995994568,0.0573123581707478,16.0,0.239399999380112,17.0,22.1271991729736,21.0,1.46000003814697,3.0
"InChI=1S/C8H6N4O4S/c1-4(13)9-8-11-10-7(17-8)5-2-3-6(16-5)12(14)15/h2-3H,1H3,(H,9,11,13)",1.28699994087219,0.101251237094402,16.0,0.318199992179871,18.0,26.1991996765137,23.0,1.35000002384186,3.0
"InChI=1S/C8H6N4O4S/c13-4-9-11-8-10-5(3-17-8)6-1-2-7(16-6)12(14)15/h1-4H,(H,9,13)(H,10,11)",2.51999998092651,0.0327610000967979,17.0,-0.180999994277954,18.0,25.4272003173828,23.0,1.35000002384186,4.0
"InChI=1S/C8H6N4O5/c13-6-4-11(8(14)10-6)9-3-5-1-2-7(17-5)12(15)16/h1-3H,4H2,(H,10,13,14)",0.880999982357025,1.64070475101471,16.0,-1.28090000152588,18.0,32.3368988037109,23.0,1.35000002384186,3.0
"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2",4.9539999961853,0.500556230545044,8.0,0.707499980926514,8.0,10.1471996307373,16.0,2.33999991416931,1.0
"InChI=1S/C8H8N2O2/c1-10(9-12)8(11)7-5-3-2-4-6-7/h2-6H,1H3",2.46199989318848,0.0182249993085861,11.0,-0.135000005364418,12.0,19.2952995300293,20.0,1.89999997615814,3.0
"InChI=1S/C8H8N4O4/c13-8-9-3-4-11(8)10-5-6-1-2-7(16-6)12(14)15/h1-2,5H,3-4H2,(H,9,13)",1.52999997138977,0.260508149862289,14.0,-0.510399997234344,17.0,32.2709999084473,24.0,1.46000003814697,3.0
"InChI=1S/C8H8O/c1-2-4-7(5-3-1)8-6-9-8/h1-5,8H,6H2",2.75500011444092,0.0372104085981846,6.0,-0.192900002002716,10.0,9.72920036315918,17.0,2.23000001907349,1.0
"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",1.66600000858307,0.28302401304245,10.0,-0.532000005245209,11.0,16.4654006958008,20.0,2.00999999046326,1.0
"InChI=1S/C9H10N4O3S/c1-12(2)11-9-10-6(5-17-9)7-3-4-8(16-7)13(14)15/h3-5H,1-2H3,(H,10,11)",1.76800000667572,0.0350812897086143,15.0,0.187299996614456,18.0,29.889799118042,27.0,1.57000005245209,4.0
"InChI=1S/C9H10N4O4/c1-6-5-12(9(14)11-6)10-4-7-2-3-8(17-7)13(15)16/h2-4,6H,5H2,1H3,(H,11,14)",2.05599999427795,0.167281001806259,14.0,-0.409000009298325,18.0,36.9487991333008,27.0,1.57000005245209,3.0
"InChI=1S/C9H10N4S/c10-7-3-1-6(2-4-7)8-5-14-9(12-8)13-11/h1-5H,10-11H2,(H,12,13)",1.28799998760223,1.38109505176544,14.0,-1.17519998550415,15.0,20.5997009277344,24.0,1.89999997615814,2.0
"InChI=1S/C9H10O2/c1-2-4-8(5-3-1)10-6-9-7-11-9/h1-5,9H,6-7H2",2.20000004768372,0.11249315738678,7.0,-0.335399985313416,12.0,16.0604991912842,21.0,2.23000001907349,3.0
"InChI=1S/C9H11ClN2O/c1-12(2)9(13)11-8-5-3-7(10)4-6-8/h3-6H,1-2H3,(H,11,13)",1.91999995708466,0.103169441223145,10.0,0.321200013160706,13.0,26.9515991210938,24.0,2.00999999046326,3.0
"InChI=1S/C9H11N3O/c13-11-12-6-2-4-9(12)8-3-1-5-10-7-8/h1,3,5,7,9H,2,4,6H2",1.37600004673004,0.530857980251312,6.0,-0.728600025177002,14.0,22.5904006958008,24.0,2.00999999046326,2.0
"InChI=1S/C9H11N3O2/c13-10-12-6-2-4-9(12)8-3-1-5-11(14)7-8/h1,3,5,7,9H,2,4,6H2",0.513999998569489,0.565353631973267,7.0,-0.751900017261505,15.0,24.0333003997803,25.0,1.89999997615814,2.0
"InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3",5.0310001373291,3.70947599411011,6.0,1.92599999904633,9.0,16.5062999725342,21.0,2.45000004768372,0.0
"InChI=1S/C9H12N2O/c1-11(10-12)8-7-9-5-3-2-4-6-9/h2-6H,7-8H2,1H3",3.41300010681152,0.0653824880719185,6.0,0.255699992179871,12.0,23.5177993774414,24.0,2.11999988555908,4.0
"InChI=1S/C9H12N2O2/c1-2-13-8-5-3-7(4-6-8)11-9(10)12/h3-6H,2H2,1H3,(H3,10,11,12)",2.53900003433228,0.0154008101671934,11.0,0.124099999666214,13.0,22.5870990753174,25.0,2.00999999046326,4.0
"InChI=1S/C9H13ClN6/c1-4-12-7-13-6(10)14-8(15-7)16-9(2,3)5-11/h4H2,1-3H3,(H2,12,13,14,15,16)",0.544000029563904,1.40043556690216,4.0,1.18340003490448,16.0,60.3378982543945,33.0,1.67999994754791,3.0
"InChI=1S/C9H13N/c1-6-4-7(2)9(10)8(3)5-6/h4-5H,10H2,1-3H3",2.5239999294281,1.38321125507355,7.0,1.17610001564026,10.0,20.7283992767334,23.0,2.33999991416931,0.0
"InChI=1S/C9H13N/c1-6-4-8(3)9(10)5-7(6)2/h4-5H,10H2,1-3H3",2.73499989509583,1.38321125507355,7.0,1.17610001564026,10.0,20.7283992767334,23.0,2.33999991416931,0.0
"InChI=1S/C9H14N8S3/c10-6-7(17-20-16-6)13-1-2-18-3-5-4-19-9(14-5)15-8(11)12/h4H,1-3H2,(H2,10,16)(H,13,17)(H4,11,12,14,15)",0.998000025749207,0.0278222393244505,9.0,0.166800007224083,21.0,56.238899230957,34.0,1.24000000953674,8.0
"InChI=1S/C9H14O/c1-7-4-8(10)6-9(2,3)5-7/h4H,5-6H2,1-3H3",1.98199999332428,3.79821109771729,4.0,1.94889998435974,10.0,42.6464004516602,24.0,2.33999991416931,0.0
"InChI=1S/C9H15Br6O4P/c10-1-7(13)4-17-20(16,18-5-8(14)2-11)19-6-9(15)3-12/h7-9H,1-6H2",5.55000019073486,26.5482559204102,5.0,5.15250015258789,19.0,101.070198059082,35.0,1.24000000953674,12.0
"InChI=1S/C9H15Cl6O4P/c10-1-7(2-11)17-20(16,18-8(3-12)4-13)19-9(5-14)6-15/h7-9H,1-6H2",4.01100015640259,18.3655109405518,5.0,4.28550004959106,19.0,83.1691970825195,35.0,1.24000000953674,12.0
"InChI=1S/C9H16ClN3O7/c10-1-2-13(12-19)9(18)11-5-7(16)6(15)4(3-14)20-8(5)17/h4-8,14-17H,1-3H2,(H,11,18)",-1.57200002670288,1.15498006343842,6.0,-1.07469999790192,20.0,65.4400024414062,36.0,1.24000000953674,6.0
"InChI=1S/C9H17NO2/c10-7-9(6-8(11)12)4-2-1-3-5-9/h1-7,10H2,(H,11,12)",1.39100003242493,4.21193552017212,3.0,-2.05229997634888,12.0,41.7888984680176,29.0,2.11999988555908,3.0
"InChI=1S/C9H18N3OP/c1-7-4-10(7)14(13,11-5-8(11)2)12-6-9(12)3/h7-9H,4-6H2,1-3H3",0.188999995589256,2.86387920379639,5.0,-1.69229996204376,16.0,56.4845008850098,32.0,1.89999997615814,3.0
"InChI=1S/C9H18N6O6/c16-1-13(2-17)7-10-8(14(3-18)4-19)12-9(11-7)15(5-20)6-21/h16-21H,1-6H2",-3.1470000743866,7.2317967414856,9.0,-2.68919992446899,21.0,49.4850006103516,39.0,1.12999999523163,9.0
"InChI=1S/C9H19N3O2/c1-3-5-7-10-9(13)12(11-14)8-6-4-2/h3-8H2,1-2H3,(H,10,13)",2.3529999256134,0.860070765018463,6.0,-0.92739999294281,13.0,49.8160018920898,33.0,1.89999997615814,8.0
"InChI=1S/C9H4Cl6O4/c10-3-4(11)8(13)2(6(18)19)1(5(16)17)7(3,12)9(8,14)15/h1-2H,(H,16,17)(H,18,19)",1.2849999666214,5.96531772613525,3.0,2.4423999786377,20.0,71.7750015258789,23.0,1.35000002384186,2.0
"InChI=1S/C9H4F3N3O4S/c10-9(11,12)7(16)14-8-13-4(3-20-8)5-1-2-6(19-5)15(17)18/h1-3H,(H,13,14,16)",2.45199990272522,1.97796094417572,16.0,1.40639996528625,21.0,27.209400177002,24.0,1.24000000953674,4.0
"InChI=1S/C9H7N3O4S/c1-5(13)10-9-11-6(4-17-9)7-2-3-8(16-7)12(14)15/h2-4H,1H3,(H,10,11,13)",1.75300002098083,0.101251237094402,16.0,0.318199992179871,18.0,26.1991996765137,24.0,1.57000005245209,3.0
"InChI=1S/C9H8Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-2,5-6H,3-4H2",2.26799988746643,10.4619903564453,5.0,3.23449993133545,17.0,68.1818008422852,24.0,1.67999994754791,2.0
"InChI=1S/C9H8N4O2S/c1-13(12-15)9(14)11-8-10-6-4-2-3-5-7(6)16-8/h2-5H,1H3,(H,10,11,14)",1.67499995231628,1.03205275535583,15.0,1.01590001583099,17.0,30.6247997283936,24.0,1.67999994754791,3.0
"InChI=1S/C9H8N4O2S/c10-12-9-11-8(5-16-9)6-1-3-7(4-2-6)13(14)15/h1-5H,10H2,(H,11,12)",2.20499992370605,0.222689613699913,16.0,-0.47189998626709,17.0,19.2633991241455,24.0,1.67999994754791,3.0
"InChI=1S/C9H8N4O5/c1-5(14)10-4-7-11-9(12-18-7)6-2-3-8(17-6)13(15)16/h2-3H,4H2,1H3,(H,10,14)",1.18900001049042,0.408448815345764,8.0,-0.639100015163422,19.0,24.550199508667,26.0,1.46000003814697,4.0
"InChI=1S/C9H8O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-4H,5-6H2",2.45099997520447,3.72100003005471e-05,9.0,0.00609999988228083,12.0,15.7062997817993,19.0,2.23000001907349,0.0
"InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)",1.14100003242493,0.638880491256714,13.0,-0.799300014972687,13.0,22.5919990539551,21.0,2.00999999046326,2.0
"InChI=1S/CCl4/c2-1(3,4)5",2.86400008201599,12.8493576049805,0.0,3.58459997177124,4.0,26.8490009307861,5.0,1.12999999523163,0.0
"InChI=1S/CH4N2S/c2-1(3)4/h(H4,2,3,4)",0.0670000016689301,0.305587828159332,3.0,0.552799999713898,3.0,17.391300201416,8.0,1.24000000953674,0.0
InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,5.93800020217896,0.0,10.0,0.0,11.0,0.0,18.0,2.55999994277954,0.0
InChI=1S/C11H7N3O3/c15-14(16)11-5-4-9(17-11)8-7-12-10-3-1-2-6-13(8)10/h1-7H,2.58500003814697,0.03515625,17.0,-0.1875,19.0,7.40290021896362,24.0,2.00999999046326,2.0
InChI=1S/C12Br10O/c13-1-3(15)7(19)11(8(20)4(1)16)23-12-9(21)5(17)2(14)6(18)10(12)22,9.02400016784668,76.281005859375,13.0,8.73390007019043,24.0,87.6100997924805,23.0,1.57000005245209,2.0
InChI=1S/C12H10N2/c1-3-7-11(8-4-1)13-14-12-9-5-2-6-10-12/h1-10H,6.09999990463257,0.0,14.0,0.0,15.0,0.0,24.0,2.55999994277954,2.0
InChI=1S/C12H10N2O/c15-13-14(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H,4.81099987030029,0.0129504399374127,15.0,-0.113799996674061,16.0,8.65709972381592,25.0,2.45000004768372,3.0
InChI=1S/C12H24N2O/c15-13-14-11-9-7-5-3-1-2-4-6-8-10-12-14/h1-12H2,4.59000015258789,8.82446479797363,3.0,-2.97059988975525,15.0,47.1974983215332,39.0,2.45000004768372,1.0
InChI=1S/C12H4Cl4O2/c13-5-1-9-10(2-6(5)14)18-12-4-8(16)7(15)3-11(12)17-9/h1-4H,4.15999984741211,7.12356090545654,14.0,2.66899991035461,20.0,25.7005996704102,22.0,2.11999988555908,0.0
InChI=1S/C12H4Cl6/c13-7-3-1-5(9(15)11(7)17)6-2-4-8(14)12(18)10(6)16/h1-4H,5.33599996566772,19.9433689117432,12.0,4.4657998085022,19.0,33.6935997009277,22.0,2.11999988555908,1.0
InChI=1S/C12H5Cl5/c13-8-3-1-2-6(10(8)15)7-4-5-9(14)12(17)11(7)16/h1-5H,5.23999977111816,13.8495626449585,12.0,3.72149991989136,18.0,28.0779991149902,22.0,2.23000001907349,1.0
InChI=1S/C12H6Cl4/c13-7-1-3-9(11(15)5-7)10-4-2-8(14)6-12(10)16/h1-6H,5.14400005340576,8.86371994018555,12.0,2.97720003128052,17.0,22.4624004364014,22.0,2.33999991416931,1.0
InChI=1S/C12H7Cl2NO3/c13-8-1-6-12(11(14)7-8)18-10-4-2-9(3-5-10)15(16)17/h1-7H,4.76300001144409,1.65868639945984,16.0,1.2878999710083,19.0,15.7361001968384,25.0,2.11999988555908,3.0
InChI=1S/C12H8Cl2/c13-11-5-1-3-9(7-11)10-4-2-6-12(14)8-10/h1-8H,5.37400007247925,2.21592998504639,12.0,1.48860001564026,15.0,11.2312002182007,22.0,2.55999994277954,1.0
InChI=1S/C16H9NO2/c18-17(19)14-9-7-12-5-4-10-2-1-3-11-6-8-13(14)16(12)15(10)11/h1-9H,6.95699977874756,0.00217155995778739,19.0,-0.0465999990701675,22.0,2.88579988479614,28.0,2.89000010490417,1.0
InChI=1S/C20H12/c1-2-7-17-15(4-1)12-16-9-8-13-5-3-6-14-10-11-18(17)20(16)19(13)14/h1-12H,10.2119998931885,0.0,20.0,0.0,24.0,0.0,32.0,3.66000008583069,0.0
InChI=1S/C2Cl2/c3-1-2-4,1.98599994182587,0.94322943687439,2.0,0.971199989318848,3.0,20.1837997436523,4.0,1.46000003814697,0.0
InChI=1S/C2Cl4/c3-1(4)2(5)6,3.02600002288818,5.89906930923462,2.0,2.42880010604858,5.0,30.9454002380371,6.0,1.24000000953674,0.0
InChI=1S/C2F4/c3-1(4)2(5)6,1.182000041008,1.64249861240387,2.0,1.28159999847412,5.0,12.4054002761841,6.0,1.24000000953674,0.0
InChI=1S/C2H3N3O/c1-5(2-3)4-6/h1H3,-0.479000002145767,0.015227559953928,5.0,0.123400002717972,5.0,21.0093994140625,9.0,1.24000000953674,1.0
InChI=1S/C2H4Br2/c3-1-2-4/h1-2H2,2.41599988937378,3.24288058280945,0.0,1.80079996585846,3.0,26.6226005554199,8.0,1.46000003814697,1.0
InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2,1.74000000953674,2.28553915023804,0.0,1.51180005073547,3.0,20.6555995941162,8.0,1.46000003814697,1.0
InChI=1S/C2H4Cl2O/c3-1-5-2-4/h1-2H2,0.833999991416931,0.854330480098724,0.0,0.924300014972687,4.0,22.2912998199463,9.0,1.35000002384186,2.0
InChI=1S/C2H4O/c1-2-3-1/h1-2H2,-0.189999997615814,0.0171348098665476,0.0,-0.130899995565414,3.0,11.0434999465942,7.0,1.57000005245209,0.0
InChI=1S/C2H6N2O/c1-3-4(2)5/h1-2H3,0.23199999332428,1.00520670413971,3.0,-1.0025999546051,4.0,14.775899887085,11.0,1.35000002384186,0.0
InChI=1S/C2H6N2O/c1-4(2)3-5/h1-2H3,-0.275000005960464,0.0082446401938796,3.0,0.0908000022172928,4.0,20.050500869751,11.0,1.35000002384186,1.0
InChI=1S/C2H6N2O2/c1-3(2)4(5)6/h1-2H3,0.0769999995827675,0.12482088804245,4.0,-0.353300005197525,5.0,16.7791996002197,12.0,1.24000000953674,1.0
InChI=1S/C2H6O3P/c1-4-6(3)5-2/h1-2H3/q+1,-0.741999983787537,0.060565210878849,4.0,0.24609999358654,5.0,15.5367002487183,12.0,1.24000000953674,2.0
InChI=1S/C3H4N2O3/c6-3-5(4-7)1-2-8-3/h1-2H2,-0.323000013828278,0.113366886973381,6.0,0.336699992418289,8.0,24.3743000030518,12.0,1.24000000953674,1.0
InChI=1S/C3H4O2/c4-2-1-3-5/h1-4H,-0.0439999997615814,0.219585955142975,5.0,-0.468600004911423,4.0,18.0569000244141,9.0,1.57000005245209,1.0
InChI=1S/C3H4O2/c4-3-1-2-5-3/h1-2H2,-0.138999998569489,0.00199808995239437,3.0,-0.0447000004351139,5.0,15.5530996322632,9.0,1.57000005245209,0.0
InChI=1S/C3H6O3S/c4-7(5)3-1-2-6-7/h1-3H2,-0.78600001335144,0.432437747716904,4.0,-0.657599985599518,7.0,22.3278007507324,13.0,1.35000002384186,0.0
InChI=1S/C4H4O/c1-2-4-5-3-1/h1-4H,1.01800000667572,0.0237468108534813,5.0,-0.154100000858307,5.0,1.61909997463226,9.0,1.78999996185303,0.0
InChI=1S/C4H8N2O/c7-5-6-3-1-2-4-6/h1-4H2,0.46000000834465,0.444355547428131,3.0,-0.666599988937378,7.0,23.9046993255615,15.0,1.57000005245209,1.0
InChI=1S/C4H8N2O2/c7-5-6-1-3-8-4-2-6/h1-4H2,-0.446000009775162,0.0490622483193874,3.0,-0.221499994397163,8.0,29.125,16.0,1.46000003814697,1.0
InChI=1S/C4H8N2O2/c7-5-6-3-1-2-4-8-6/h1-4H2,0.564999997615814,0.673548519611359,4.0,-0.820699989795685,8.0,25.5237998962402,16.0,1.46000003814697,1.0
InChI=1S/C4H8N2OS/c7-5-6-1-3-8-4-2-6/h1-4H2,0.714999973773956,0.273738235235214,3.0,0.52319997549057,8.0,35.2994003295898,16.0,1.46000003814697,1.0
InChI=1S/C4H8N4O2/c9-5-7-2-1-3-8(4-7)6-10/h1-4H2,-0.017000000923872,0.237071603536606,3.0,-0.486900001764297,10.0,33.8841018676758,18.0,1.24000000953674,2.0
InChI=1S/C4H8O/c1-2-4-5-3-1/h1-4H2,0.526000022888184,0.499707609415054,0.0,-0.706900000572205,5.0,16.86669921875,13.0,1.78999996185303,0.0
InChI=1S/C4H8O2/c1-2-6-4-3-5-1/h1-4H2,-0.379999995231628,0.0685392394661903,0.0,-0.261799991130829,6.0,22.0869998931885,14.0,1.67999994754791,0.0
InChI=1S/C5H10N2O/c8-6-7-4-2-1-3-5-7/h1-5H2,0.818000018596649,0.911261141300201,3.0,-0.954599976539612,8.0,26.8162994384766,18.0,1.67999994754791,1.0
InChI=1S/C5H10N4O2/c10-6-8-2-1-3-9(7-11)5-4-8/h1-5H2,-0.153999999165535,0.220148637890816,3.0,-0.469199985265732,11.0,39.0746002197266,21.0,1.35000002384186,2.0
InChI=1S/C5H3Cl5/c1-2(4(7)8)3(6)5(9)10/h1H3,4.05600023269653,13.7767171859741,4.0,3.71169996261597,9.0,50.2621994018555,13.0,1.46000003814697,1.0
InChI=1S/C5H4O2/c6-4-5-2-1-3-7-5/h1-4H,1.057000041008,0.120062246918678,7.0,-0.346500009298325,7.0,7.91300010681152,11.0,1.78999996185303,1.0
InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H,1.39999997615814,0.0,6.0,0.0,6.0,0.0,11.0,1.89999997615814,0.0
InChI=1S/C6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9,3.37199997901917,19.9433689117432,6.0,4.4657998085022,12.0,33.6935997009277,12.0,1.46000003814697,0.0
InChI=1S/C6H4Cl2/c7-5-1-2-6(8)4-3-5/h1-4H,2.98799991607666,2.21592998504639,6.0,1.48860001564026,8.0,11.2312002182007,12.0,1.89999997615814,0.0
InChI=1S/C6H5Cl/c7-6-4-2-1-3-5-6/h1-5H,3.1029999256134,0.553982496261597,6.0,0.744300007820129,7.0,5.61560010910034,12.0,2.00999999046326,0.0
InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,2.89400005340576,0.00217155995778739,9.0,-0.0465999990701675,9.0,2.88579988479614,14.0,1.78999996185303,1.0
InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,4.06199979782104,0.0,6.0,0.0,6.0,0.0,12.0,2.11999988555908,0.0
InChI=1S/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H,3.83400011062622,17.3339004516602,0.0,4.16340017318726,12.0,54.0810012817383,18.0,1.46000003814697,0.0
InChI=1S/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,2.31299996376038,10.635425567627,7.0,3.26119995117188,12.0,30.642599105835,13.0,1.46000003814697,0.0
InChI=1S/C7H14N2O/c10-8-9-6-4-2-1-3-5-7-9/h1-7H2,1.74500000476837,2.34273624420166,3.0,-1.53059995174408,10.0,32.6394996643066,24.0,1.89999997615814,1.0
InChI=1S/C7H3Cl5O/c1-13-7-5(11)3(9)2(8)4(10)6(7)12/h1H3,2.83200001716614,13.4666976928711,7.0,3.66969990730286,13.0,35.393798828125,16.0,1.57000005245209,1.0
InChI=1S/C7H4N2O3S/c10-9(11)7-2-1-6(12-7)5-3-13-4-8-5/h1-4H,1.74300003051758,0.152022004127502,13.0,0.389899998903275,14.0,12.2983999252319,17.0,1.57000005245209,2.0
InChI=1S/C8Cl4N2/c9-5-3(1-13)6(10)8(12)7(11)4(5)2-14,1.87600004673004,9.28177165985107,10.0,3.0466001033783,14.0,34.8596000671387,14.0,1.67999994754791,0.0
InChI=1S/C8H6O/c1-2-4-8-7(3-1)5-6-9-8/h1-6H,2.64599990844727,0.0237468108534813,7.0,-0.154100000858307,10.0,1.61909997463226,15.0,2.23000001907349,0.0
InChI=1S/C9H16N2O2S2/c14-9(10-1-5-12-6-2-10)15-11-3-7-13-8-4-11/h1-8H2,0.188999995589256,1.37147521972656,3.0,1.17110002040863,16.0,67.0607986450195,31.0,1.78999996185303,3.0
InChI=1S/C9H6N2O2/c12-11(13)8-5-1-3-7-4-2-6-10-9(7)8/h1-6H,2.7039999961853,0.00217155995778739,13.0,-0.0465999990701675,14.0,2.88579988479614,19.0,2.00999999046326,1.0
InChI=1S/C9H6O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-6H,2.45099997520447,3.72100003005471e-05,9.0,0.00609999988228083,12.0,15.7062997817993,19.0,2.23000001907349,0.0
InChI=1S/CH2Cl2/c2-1-3/h1H2,1.51900005340576,1.15111446380615,0.0,1.07290005683899,2.0,16.4382991790771,5.0,1.35000002384186,0.0
InChI=1S/CH2ClF/c2-1-3/h1H2,1.38199996948242,0.600624978542328,0.0,0.774999976158142,2.0,11.5198001861572,5.0,1.35000002384186,0.0
InChI=1S/CH3NO2/c1-2(3)4/h1H3,0.34799998998642,0.0787363573908806,2.0,-0.280600011348724,3.0,8.30230045318604,7.0,1.24000000953674,0.0
InChI=1S/CH4N2O2/c2-1-3(4)5/h1-2H2,-0.968999981880188,3.61456155776978,2.0,-1.90120005607605,4.0,11.4048004150391,9.0,1.12999999523163,1.0
InChI=1S/CHBr3/c2-1(3)4/h1H,3.08800005912781,4.96665811538696,0.0,2.228600025177,3.0,29.7896995544434,5.0,1.24000000953674,0.0
InChI=1S/CHBrCl2/c2-1(3)4/h1H,2.41199994087219,3.31604099273682,0.0,1.82099997997284,3.0,24.172700881958,5.0,1.24000000953674,0.0
InChI=1S/CHCl3/c2-1(3)4/h1H,2.07399988174438,2.6153359413147,0.0,1.6172000169754,3.0,21.364200592041,5.0,1.24000000953674,0.0
