"SMILES","LOAEL parental as dose (mg/kg bw per day)"
"ClC1=CC(Cl)=C(OCC(O)=O)C=C1",62.000000000000000
"ClC1=NC=C(CN2/C(N(C)COC2)=N/[N+]([O-])=O)S1",63.799999237060500
"O=C(NCCCC)N1C(NC(OC)=O)=NC2=C1C=CC=C2",64.000000000000000
"CN1N=C(C(Cl)=C1C(NCC2=CC=C(C=C2)C(C)(C)C)=O)CC",64.000000000000000
"FC(F)(F)C(C=C3S(C)(=O)=O)=CC=C3C(C1=C(C2CC2)ON=C1)=O",64.400001525878900
"O=C(C2=C(Cl)C=CC=C2Cl)NCC1=NC=C(C(F)(F)F)C=C1Cl",64.500000000000000
"ClC(N=CC=C3)=C3C(NC1=CC=CC=C1C2=CC=C(Cl)C=C2)=O",65.000000000000000
"ClC1=CC=C(CN(C)/C(C)=N/C#N)C=N1",65.599998474121100
"CC(C)C(C2=CN=CN=C2)(O)C1=CC=C(OC(F)(F)F)C=C1",65.900001525878900
"FC(F)(F)C1=C(F)C=CC(OC(CC)C(NCC2=CC=CC=C2)=O)=C1",67.000000000000000
"CCCOC/C(N2C=CN=C2)=N\C1=CC=C(C=C1C(F)(F)F)Cl",67.000000000000000
"FC(F)(F)C1=CC(OC2=CC=CC(C(NC3=CC=C(F)C=C3)=O)=N2)=CC=C1",68.599998474121100
"CNC(OC1=CC=CC(/N=C/N(C)C)=C1)=O",70.000000000000000
"CCCCC(C#N)(C2=CC=C(C=C2)Cl)CN1C=NC=N1",70.000000000000000
"ClC1=C(CC(C3(CC3)Cl)(O)CN2N=CNC2=S)C=CC=C1",70.000000000000000
"CS/C(C)=N/OC(N(SN(C(O/N=C(SC)\C)=O)C)C)=O",70.000000000000000
"CCS(=O)C1=C(N(N=C1C#N)C2=C(C=C(C=C2Cl)C(F)(F)F)Cl)N",73.500000000000000
"O=C(CC)NC1=CC(Cl)=C(Cl)C=C1",74.900001525878900
"O=C(N(COCC)C1=C(CC)C=CC=C1C)CCl",75.000000000000000
"CN(C)S(N(SC(F)(Cl)Cl)C1=CC=C(C)C=C1)(=O)=O",75.000000000000000
"ClC1=CC=C(OC(N2N=CN=C2)C(O)C(C)(C)C)C=C1",75.000000000000000
"CCC1=C(C2=C(OC(C(C)(C)C)=O)N(CCOCC3)N3C2=O)C(CC)=CC(C)=C1",75.699996948242200
"NC1=C(C(OC2=CC=CC=C2)=CC=C1[N+]([O-])=O)Cl",76.000000000000000
"CC1(C)C(C(OCC2=COC(CC3=CC=CC=C3)=C2)=O)C1/C=C(C)\C",76.000000000000000
"O=C(C(C)(C)C)C(N2C=NC=N2)OC1=CC=C(Cl)C=C1",76.000000000000000
"CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-]",76.300003051757800
"CC1=CC(=C(C(=C1C(=O)C2=C(C(=CN=C2OC)Cl)C)OC)OC)OC",77.599998474121100
"O=C(NN(C(C)(C)C)C(C2=CC(C)=CC(C)=C2)=O)C1=CC=C(C=C1)CC",77.900001525878900
"C(CNC(=S)[S-])NC(=S)[S-].[Zn+2]",79.000000000000000
"FC(F)(F)C1=CC=C(C(S(C)(=O)=NC#N)C)C=N1",79.599998474121100
"O=C(OC)NC2=NC1=CC=CC=C1N2",81.000000000000000
"CC(C)(C(C(N2C=NC=N2)CC1=CC=C(C=C1)Cl)O)C",81.000000000000000
"CC(COC2=CC=C(OC3=CC=CC=C3)C=C2)OC1=CC=CC=N1",81.300003051757800
"O=S(C1=C(CCC(F)(F)F)C=CC=C1)(NC(NC2=NC(C)=NC(OC)=N2)=O)=O",82.000000000000000
"O=C(O)COC(C=CC(Cl)=C1)=C1C",83.000000000000000
"CC(C)(C(CCC1=CC=C(Cl)C=C1)(CN2C=NC=N2)O)C",85.000000000000000
"OC(C2=C(Cl)C=CC=C2)(C3=CN=CN=C3)C1=CC=C(Cl)C=C1",85.699996948242200
"OC(C2=C(Cl)C=CC=C2)(C3=CN=CN=C3)C1=CC=C(Cl)C=C1",85.699996948242200
"[O-][N+](C1=CC(Cl)=C(N)C(Cl)=C1)=O",86.500000000000000
"CC(C1=CC=CC=C1)(C)C[Sn](CC(C)(C2=CC=CC=C2)C)(CC(C)(C3=CC=CC=C3)C)O[Sn](CC(C)(C4=CC=CC=C4)C)(CC(C)(C6=CC=CC=C6)C)CC(C)(C5=CC=CC=C5)C",92.000000000000000
"O=P(OCC)(OCC)O/C(C1=CC=C(Cl)C=C1Cl)=C/Cl",93.000000000000000
"O=C(NC2=CC=C(C(C(F)(F)F)(F)C(F)(F)F)C=C2C)C1=CC=CC(I)=C1C(NC(C)(C)CS(C)(=O)=O)=O",93.000000000000000
"CN(C)C1=NC(C)=C(C)C(OC(N(C)C)=O)=N1",93.699996948242200
"ClC1=CC=C(C=C(C)C=N2)C2=C1C(O)=O",96.000000000000000
"S=C(NC(OC)=O)NC(C=CC=C1)=C1NC(NC(OC)=O)=S",96.000000000000000
"O=C(N2CCOCC2)/C=C(C3=CC=C(Cl)C=C3)/C1=CC=C(OC)C(OC)=C1",97.000000000000000
"CC(C)OC(NC(C(C)C)C(NC(C1=CC=C(Cl)C=C1)CC(OC)=O)=O)=O",97.199996948242200
"CN(C)S(N(C=N3)N=C3S(N2C(C)=C(Br)C1=CC=C(F)C=C12)(=O)=O)(=O)=O",97.800003051757800
"CC1=C(N(C(C(OC)=O)C)C(COC)=O)C(C)=CC=C1",100.000000000000000
"O=C(N(CC)CC)C(OC1=CC=CC2=C1C=CC=C2)C",100.000000000000000
"O=S(NC1=NN2C(C(OC)=CN=C2OC)=N1)(C3=C(OCC(F)F)C=CC=C3C(F)(F)F)=O",100.000000000000000
"CCCCOCCOCCOCC1=C(CCC)C=C(OCO2)C2=C1",100.000000000000000
"CC(C)(C2=CC=C(C=C2)OC1CCCCC1OS(OCC#C)=O)C",100.000000000000000
"O=C(N(C1=C(C)C=CC=C1CC)COC(C)C)CCl",100.000000000000000
"FC(F)(F)C1=CC=C(OCCCOC2=C(Cl)C=C(OC/C=C(Cl)\Cl)C=C2Cl)N=C1",103.000000000000000
"[S]C(NC(C)CNC(S[Zn])=S)=S",104.000000000000000
"CC(CC2=CC=C(C(C)(C)C)C=C2)CN1CC(OC(C1)C)C",106.000000000000000
"CC(OC(C(C1=CC=C(Br)C=C1)(C2=CC=C(Br)C=C2)O)=O)C",107.000000000000000
"O=C(OCC)C(Cl)CC1=CC(N2N=C(C)N(C(F)F)C2=O)=C(F)C=C1Cl",110.000000000000000
"N=C(N)NCCCCCCCCCCCC.OC(C)=O",110.000000000000000
"O=C(OC(C#N)C2=CC(OC3=CC=CC=C3)=C(F)C=C2)C1C(/C=C(Cl)/Cl)C(C)1C",114.800003051758000
"CC(NC(N1CC(N(C2=CC(Cl)=CC(Cl)=C2)C1=O)=O)=O)C",115.000000000000000
"O=C(NC1=CC(Cl)=C(N2N=C(C(C)(C)C)OC2=O)C=C1)N(C)C",116.000000000000000
"CCC1=C(C(NC(C2=CC=CS2)C#N)=O)SC(NCC)=N1",117.000000000000000
"O=C1C(/C(CC)=N\OC/C=C/Cl)=C(O)CC(CC(C)SCC)C1",119.000000000000000
"ClC(Cl)(Cl)C(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)NC=O",120.000000000000000
"O=C(NS(C2=CC=CC=C2Cl)(=O)=O)NC1=NC(C)=NC(OC)=N1",122.000000000000000
"ClC(Cl)(Cl)SN(C1=O)C(C2C1CC=CC2)=O",122.800003051758000
"S=C(NC(OC)=O)NC(C=CC=C1)=C1NC(NC(OC)=O)=S",124.000000000000000
"CO\N=C(C(OC)=O)/C1=C(CO/N=C(C)/C2=CC=CC(C(F)(F)F)=C2)C=CC=C1",124.099998474121000
"CC(C2)OC(C)CN2C1CCCCCCCCCCC1",125.000000000000000
"ClC1=C([N+]([O-])=O)C(NC2=NC=C(C(F)(F)F)C=C2Cl)=C([N+]([O-])=O)C=C1C(F)(F)F",126.000000000000000
"CC(C)(C(C(N3C=NC=N3)OC1=CC=C(C2=CC=CC=C2)C=C1)O)C",129.000000000000000
"S=C1S[Mn+2]SC(NCCN1)=S",130.000000000000000
"O=C(C2C(/C=C(Cl)/Cl)C(C)2C)OCC1=CC(OC3=CC=CC=C3)=CC=C1",130.000000000000000
"O=C(OCC)CSC1=NC(C(C)(C)C)=NN1C(N(C)C)=O",133.000000000000000
"COP(OC1=C(Cl)C=C(C)C=C1Cl)(OC)=S",134.000000000000000
"O=C(C(C(C)3C)C3/C=C(C)/C)OCC1=CC=CC(OC2=CC=CC=C2)=C1",134.300003051758000
"O=P(O)(O)CCCl",139.000000000000000
"CC(C(O)=O)OC(C=CC(Cl)=C1)=C1Cl",143.000000000000000
"O=C2N(SC(Cl)(Cl)Cl)C(C1=CC=CC=C12)=O",143.000000000000000
"O=C2N(SC(Cl)(Cl)Cl)C(C1=CC=CC=C12)=O",143.000000000000000
"O=C(OCC)C(CC(OCC)=O)SP(OC)(OC)=S",143.000000000000000
"CC(CC2=CC=C(C(C)(C)C)C=C2)CN1CCCCC1",143.800003051758000
"O=C(NC)OC1=C(C=CC=C2)C2=CC=C1",145.990005493164000
"CC(C)(C)C1CCC2(OC(CN(CCC)CC)CO2)CC1",149.800003051758000
"ClC1=CC=CC=C1CN2C(C(C)(C)CO2)=O",150.000000000000000
"C2(C3=CC=CO3)=NC1=CC=CC=C1N2",150.000000000000000
"O=C(C2C(/C=C(Cl)/Cl)C(C)2C)OCC1=CC(OC3=CC=CC=C3)=CC=C1",150.000000000000000
"BrC1=C(C)C(C(C2=C(C)C=C(OC)C(OC)=C2OC)=O)=C(OC)C=C1",156.000000000000000
"O=C(NCC)C(OC(NC1=CC=CC=C1)=O)C",160.000000000000000
"CC1(C)C(/C=C(Br)/Br)C1C(OC(C#N)C2=CC(OC3=CC=CC=C3)=CC=C2)=O",160.000000000000000
"CS(NC1=C(Cl)C=C(Cl)C(N2C(N(C(F)F)C(C)=N2)=O)=C1)(=O)=O",160.500000000000000
"COCCN(C1=C(C)C=CC=C1C)C(CCl)=O",162.000000000000000
"O=C(NC2=CC(OC(C)C)=CC=C2)C1=C(C(F)(F)F)C=CC=C1",162.000000000000000
"OC(C2(CC2)C(NC1=C(Cl)C=C(Cl)C=C1)=O)=O",168.000000000000000
"S=C1S[Mn+2]SC(NCCN1)=S",170.000000000000000
"CN/C(NCC1=CN=C(Cl)S1)=N\[N+]([O-])=O",171.399993896484000
"COC(C(N(C2=C(C)C=CC=C2C)C(CC1=CC=CC=C1)=O)C)=O",174.000000000000000
"O=C(CC3=CC=CC=C3)N/C(C2=C(F)C(F)=CC=C2C(F)(F)F)=N\OCC1CC1",174.000000000000000
"O=CC1=CC=CO1",175.000000000000000
"CCCC(C2=CC=C(C=C2Cl)Cl)CN1C=NC=N1",177.699996948242000
"CC1=NC(NC2=CC=CC=C2)=NC(C)=C1",177.800003051758000
"O=C(NC(NCC)=O)/C(C#N)=N\OC",178.300003051758000
"FC(F)(F)C1=CC([N+]([O-])=O)=C(N(CC(C)=C)CC)C([N+]([O-])=O)=C1",178.699996948242000
"O=[N+]([O-])C1=CC(C(F)(F)F)=CC([N+]([O-])=O)=C1N(CCC)CCC",180.000000000000000
"ClC(Cl)(Cl)C1=NSC(OCC)=N1",184.699996948242000
"FC1=C(NC(NC(C3=C(F)C=CC=C3F)=O)=O)C=CC(OC2=C(Cl)C=C(C(F)(F)F)C=C2)=C1",187.000000000000000
"COC(C1=C([N+]([O-])=O)C=CC(OC2=C(Cl)C=C(Cl)C=C2)=C1)=O",188.000000000000000
"CC1=C(C2=NOCC2)C(S(C)(=O)=O)=CC=C1C(C3=C(O)N(C)N=C3)=O",190.000000000000000
"ClCCOC1=CC=CC=C1S(NC(NC2=NC(OC)=NC(C)=N2)=O)(=O)=O",190.000000000000000
"O=C(OC(C#N)C2=CC(OC3=CC=CC=C3)=C(F)C=C2)C1C(/C=C(Cl)/Cl)C(C)1C",194.500000000000000
"O=C(C2=CN(C)N=C2C(F)(F)F)NC1=C(C(C)CC(C)C)SC=C1",200.000000000000000
"OC1(CN3N=CN=C3)C(C)(C)CC/C1=C\C2=CC=C(Cl)C=C2",202.000000000000000
"CO\N=C(C4=NOCCO4)/C(C=CC=C3)=C3OC1=C(F)C(OC2=CC=CC=C2Cl)=NC=N1",204.000000000000000
"ClC2=CC=C(C=N2)CN1CCN/C1=N\[N+]([O-])=O",208.199996948242000
"COCC1=C(F)C(F)=C(COC(C2C(/C=C/C)C(C)2C)=O)C(F)=C1F",209.000000000000000
"CSC(C1=C2C(N=NS2)=CC=C1)=O",234.000000000000000
"N#C/N=C1SCCN/1CC2=CC=C(Cl)N=C2",234.100006103516000
"CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C",240.000000000000000
"ClC1=CC=CC(C2=CNC=C2C#N)=C1Cl",240.000000000000000
"CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C",246.000000000000000
"OC1=C(C2=CC=CC=C2)C=CC=C1",250.000000000000000
"O=C1N(/N=C/C2=CC=CN=C2)CC(C)=NN1",250.000000000000000
"FC(C=C3)=CC=C3OC1=CC=NC2=C1C(Cl)=CC(Cl)=C2",250.000000000000000
"O=C(N(C2=C(C)C=CC=C2C)CN1N=CC=C1)CCl",252.000000000000000
"O=C(OC)/C(C1=CC=CC=C1OC2=CC(OC3=CC=CC=C3C#N)=NC=N2)=C/OC",272.399993896484000
"O=C(C(O3)(C)C(C=C2)=CC=C2OC1=CC=CC=C1)N(NC4=CC=CC=C4)C3=O",274.000000000000000
"O=C(O)CC2=CC=CC1=CC=CC=C12",276.000000000000000
"CN(C(NC1=CC(Cl)=C(C)C=C1)=O)C",277.000000000000000
"FC(F)(F)C1=CC=CC(OCC2=C(/C(C(OC)=O)=C\OC)C=CC=C2)=N1",293.000000000000000
"O=C(C2=CC=CN=C2OC3=CC=CC(C(F)(F)F)=C3)NC1=CC=C(F)C=C1F",321.700012207031000
"CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=CC=C.CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C(=O)OC)CC=CC=C",346.000000000000000
"CC1=CC=CC(=C1S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C)C(=O)O",349.000000000000000
"O=S(C1=C(C)C=CC=C1C(OC)=O)(NC(NC2=NC(OCC(F)(F)F)=NC(N(C)C)=N2)=O)=O",349.000000000000000
"COC1=CC(=NC(=N1)OC2=C(C(=CC=C2)OC3=NC(=CC(=N3)OC)OC)C(=O)[O-])OC.[Na+]",353.000000000000000
"FC1=CC=C2C(SC(C(C)NC(C(C(C)C)NC(OC(C)C)=O)=O)=N2)=C1",358.399993896484000
"O=C(O)C1=C(OC)C(Cl)=CC=C1Cl",364.000000000000000
"C1(NC2=CC=CC=C2)=CC=CC=C1",368.000000000000000
"CC(C)OC(/C=C(C)/C=C/CC(C)CCCC(C)(C)OC)=O",380.000000000000000
"NC1=NC(N)=NC(NC2CC2)=N1",384.000000000000000
"O=C(C(SCCO2)=C2C)NC1=CC=CC=C1",385.000000000000000
"CCCCC(C#N)(C2=CC=C(C=C2)Cl)CN1C=NC=N1",393.500000000000000
"O=S(C1=C(S(CC)(=O)=O)N=C2N1C=CC=C2)(NC(NC3=NC(OC)=CC(OC)=N3)=O)=O",393.600006103516000
"COC(/C(C(C=CC=C2)=C2COC1=C(C)C=CC=C1)=N/OC)=O",400.000000000000000
"O=C(C(C)(C)C)C(N2C=NC=N2)OC1=CC=C(Cl)C=C1",421.000000000000000
"ClC1=CC=C(CN(C(NC3=CC=CC=C3)=O)C2CCCC2)C=C1",430.000000000000000
"O=C(C(C(Cl)=C(Cl)C(C(OC)=O)=C1Cl)=C1Cl)OC",435.000000000000000
"O=C(N(CC)CC)C(OC1=CC=CC2=C1C=CC=C2)C",455.000000000000000
"O=C(OC(C)1C=C)N(C2=CC(Cl)=CC(Cl)=C2)C1=O",480.000000000000000
"FC1=CC=CC(F)=C1C(OC3)=NC3C2=CC=C(C(C)(C)C)C=C2OCC",484.000000000000000
"ClC1=CC=CC(NC(OC(C)C)=O)=C1",500.000000000000000
"CN(C)C(C(C=CC=C2)=C2NS(NC(NC1=NC(OC)=CC(OC)=N1)=O)(=O)=O)=O",500.000000000000000
"O=C1C(C3=CC=CC(C(F)(F)F)=C3)=C(NC)OC1C2=CC=CC=C2",525.000000000000000
"O=C(OC)NC2=NC1=CC=CC=C1N2",548.000000000000000
"O=S(C1=C(C(F)(F)F)C=CC=N1)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O",552.700012207031000
"CC1=CC(C3CC3)=NC(NC2=CC=CC=C2)=N1",558.099975585938000
"FC1=C(NC(NC(C3=C(F)C=CC=C3F)=O)=O)C=CC(OC2=C(Cl)C=C(C(F)(F)F)C=C2)=C1",559.000000000000000
"O=C(N(C2=C(C)C=CC=C2C)CN1N=CC=C1)CCl",578.000000000000000
"O=C(O)C2=C(N=C(C=CC=C3)C3=C2)C(N1)=NC(C)(C(C)C)C1=O",600.000000000000000
"O=C(N(C)C)NC1=CC(Cl)=C(Cl)C=C1",640.000000000000000
"O=C1C(Cl)=C(N)C=NN1C2=CC=CC=C2",670.000000000000000
"CC(C)C1=NN(C(=O)N1N)C(=O)NC(C)(C)C",709.000000000000000
"O=C(OC)NS(C1=CC=C(N)C=C1)(=O)=O",730.000000000000000
"BrC1=NN(C3=C(Cl)C=CC=N3)C(C(NC2=C(C)C=C(C#N)C=C2C(NC)=O)=O)=C1",769.000000000000000
"[O-][N+](C(C(Cl)=C(Cl)C(Cl)=C1Cl)=C1Cl)=O",774.000000000000000
"O=C(OCCC)NCCCN(C)C.[H]Cl",790.000000000000000
"CN(NC(CCC(O)=O)=O)C",792.000000000000000
"CC1(C(NC2=CC=C(O)C(Cl)=C2Cl)=O)CCCCC1",807.000000000000000
"FC(O3)(F)OC(C3=CC=C2)=C2C1=CNC=C1C#N",851.000000000000000
"CCCCCCCCSC(OC1=C(C2=CC=CC=C2)N=NC(Cl)=C1)=O",853.000000000000000
"O=C(C2=CC=C(S(=O)(C)=O)C=C2[N+]([O-])=O)C1C(CCCC1=O)=O",898.000000000000000
"O=C(C2=CN(C)N=C2C(F)F)NC1=C(C3CC3C4CC4)C=CC=C1",900.000000000000000
"BrC1=NN(C2=NC=CC=C2Cl)C(C(NC3=C(C(NC)=O)C=C(Cl)C=C3C)=O)=C1",935.000000000000000
"CC1=CC=C(C2=C(Cl)N=C(C#N)N2S(N(C)C)(=O)=O)C=C1",985.000000000000000
"ClC1=CC(NC(NC2=CC=CC=C2)=O)=CC=N1",991.400024414063000
"OC(C1=NC(Cl)=CC(N)=C1Cl)=O",1000.000000000000000
"OC(COC1=C(C(N)=C(C(F)=N1)Cl)Cl)=O",1000.000000000000000
"O=C(NC3=CC=C(OC(F)(F)F)C=C3)N/N=C(C2=CC=C(C(F)(F)F)C=C2)/CC1=CC=C(C#N)C=C1",1000.000000000000000
"CC1=C(Cl)C(NS(C2=NN3C(N=C(OC)C=C3OC)=N2)(=O)=O)=C(Cl)C=C1",1000.000000000000000
"O=S(NC1=NN2C(N=C(OC)C=C2OC)=N1)(C3=C(OC)N=CC=C3C(F)(F)F)=O",1000.000000000000000
"O=C1N(NC3=CC=CC=C3)C(SC)=NC(C)1C2=CC=CC=C2",1100.000000000000000
"O=C(C2=CC=C(S(=O)(C)=O)C=C2[N+]([O-])=O)C1C(CCCC1=O)=O",1114.000000000000000
"O=S(C1=C(S(CC)(=O)=O)C=CC=N1)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O",1127.000000000000000
"C[N+]1(C)CCCCC1.[Cl-]",1140.000000000000000
"ClC(C=C2)=CC=C2N1C(CC)=C(C(O)=O)C(C=N1)=O",1228.219970703130000
"O=C2NC1=C(C(N2C3CCCCC3)=O)CCC1",1358.000000000000000
"COC1=CC=CC(OC)=C1C(NC2=CC(C(CC)(C)CC)=NO2)=O",1500.000000000000000
"CCOC1=CC=C(C=C1OCC)NC(OC(C)C)=O",1640.000000000000000
"O=C1C(Cl)=C(N)C=NN1C2=CC=CC=C2",1750.000000000000000
"ClC1=CC=C(Cl)C(C(O)=O)=N1",2000.000000000000000
"FC(F)(F)OC(C=CC=C2)=C2S(NC(N1C(N(C)C(OC)=N1)=O)=O)(=O)=O",2066.000000000000000
"O=C([O-])C(CC([O-])=C1C(CC)=O)CC1=O.[Ca+2]",2847.000000000000000
"CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C3=C(C=C2)OCCC3)C)C",3041.000000000000000
"O=S(C1=C(C(N(C)C)=O)C=CC=N1)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O",6183.000000000000000
