SMILES,LOAEL parental as dose (mmol/kg bw per day)
CCOC(C(OC3=CC=C(C=C3)OC2=NC1=CC=C(Cl)C=C1N=C2)C)=O,0.10139422762398476
O=C1C(/C(CCC)=N\OCC)=C(O)CC(C2CSCCC2)C1,0.11675560268658329
CC(OC(C(C1=CC=C(Br)C=C1)(C2=CC=C(Br)C=C2)O)=O)C,0.09343280875327138
ClC1=C(C2=NN=C(C3=C(Cl)C=CC=C3)N=N2)C=CC=C1,0.13194956940237268
O=S(C(C)=C(C)S(CC1)(=O)=O)1=O,0.19023052134576682
O=C(OCC)NCCOC1=CC=C(OC2=CC=CC=C2)C=C1,0.1327417211809261
O=C(O)COC(C=CC(Cl)=C1)=C1C,0.19938294964743114
O=[N+]([O-])C1=CC(C(F)(F)F)=CC([N+]([O-])=O)=C1N(CCC)CCC,0.1213914223478607
CC(C(O)=O)OC(C=CC(Cl)=C1)=C1Cl,0.17867472869731404
CC(CC2=CC=C(C(C)(C)C)C=C2)CN1CCCCC1,0.15358952993339262
O=C(CC)NC1=CC(Cl)=C(Cl)C=C1,0.1971754750759653
CC(C(OCC#C)=O)OC1=CC=C(OC2=C(F)C=C(Cl)C=N2)C=C1,0.1258074479267247
CC1=CC=CC(=C1S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C)C(=O)O,0.09197266931797396
O=S(C1=C(C)C=CC=C1C(OC)=O)(NC(NC2=NC(OCC(F)(F)F)=NC(N(C)C)=N2)=O)=O,0.08935287943817022
O=C(C(O3)(C)C(C=C2)=CC=C2OC1=CC=CC=C1)N(NC4=CC=CC=C4)C3=O,0.11939443348154136
O=C(C(C(Cl)=C(Cl)C(C(OC)=O)=C1Cl)=C1Cl)OC,0.13555676960867832
CC1=CC(C)=CC(C)=C1C2=C(OC(CC(C)(C)C)=O)C3(CCCC3)OC2=O,0.12551220450985595
O=[N+]([O-])C1=CC(C(F)(F)F)=CC([N+]([O-])=O)=C1N(CCC)CCC,0.14018173816705817
CCN(CCCC)C1=C([N+]([O-])=O)C=C(C(F)(F)F)C=C1[N+]([O-])=O,0.14912950868835975
N#CC1=CC(F)=C(OC2=CC=C(OC(C)C(OCCCC)=O)C=C2)C=C1,0.13990886336640312
CC2(C)C=C(C)C1=CC(OCC)=CC=C1N2,0.2300894827201878
CN1C=C(C(=N1)C(F)F)C(=O)NC2=CC=CC=C2C3=CC(=C(C(=C3)F)F)F,0.13113054990382886
ClC2=CC=C(C=N2)CN1CCN/C1=N\[N+]([O-])=O,0.1955714794200132
CCC1=C(C2=C(OC(C(C)(C)C)=O)N(CCOCC3)N3C2=O)C(CC)=CC(C)=C1,0.12484046013397178
CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,0.21766590408142725
O=C(NS(N(C(C)C)C)(=O)=O)C1=CC(N2C(C=C(C(F)(F)F)N(C)C2=O)=O)=C(F)C=C1Cl,0.09982983206485889
CCC1=C(C(NC(C2=CC=CS2)C#N)=O)SC(NCC)=N1,0.16415285538008534
CCN(CCCC)C1=C([N+]([O-])=O)C=C(C(F)(F)F)C=C1[N+]([O-])=O,0.15807727920966133
CC1CCC2(CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)C)OC1C,0.1008177268001866
O=C(C2=CN(C)N=C2C(F)(F)F)NC1=C(C(C)CC(C)C)SC=C1,0.15024635811870524
CO\N=C(C(OC)=O)/C1=C(CO/N=C(C)/C2=CC=CC(C(F)(F)F)=C2)C=CC=C1,0.1354160549058005
O=C2C(CCCCCCCCCCCC)=C(OC(C)=O)C(C1=CC=CC=C12)=O,0.1456404810629924
FC(F)(F)C1=CC([N+]([O-])=O)=C(N(CC(C)=C)CC)C([N+]([O-])=O)=C1,0.17043587275803834
O=C(CC3=CC=CC=C3)N/C(C2=C(F)C(F)=CC=C2C(F)(F)F)=N\OCC1CC1,0.13823101166669738
CCCN(C(N2C=CN=C2)=O)CCOC1=C(Cl)C=C(Cl)C=C1Cl,0.15132792644846843
O=C(NCC#N)C1=CN=CC=C1C(F)(F)F,0.25179062960503346
C12=NC=NC1=C(NCC3=CC=CC=C3)NC=N2,0.25749254470292554
O=C/1CC(C(O)=O)CC(C1=C(C2CC2)\O)=O,0.2631461810932769
ClC(C=C2)=CC=C2CCC(C#N)(CN3C=NC=N3)C1=CC=CC=C1,0.17635633314541457
O=C(N(COCC)C1=C(CC)C=CC=C1C)CCl,0.22612097620503016
O=[N+]([O-])C1=CC(C(F)(F)F)=CC([N+]([O-])=O)=C1N(CCC)CCC,0.187008406170739
O=C1N(NC3=CC=CC=C3)C(SC)=NC(C)1C2=CC=CC=C2,0.20488027136251127
O=C(NCC)C(OC(NC1=CC=CC=C1)=O)C,0.2751124321022517
NC1=NC(N)=NC(NC2CC2)=N1,0.3911331910812005
CC1OC(C)OC(C)OC(C)O1,0.3688775408285012
CN(C(NC1=CC(Cl)=C(C)C=C1)=O)C,0.3079801850721111
O=C(N1C(C)C)N(C2=CC=CC=C2)CS/C1=N\C(C)(C)C,0.2160829066896387
CC(COC2=CC=C(OC3=CC=CC=C3)C=C2)OC1=CC=CC=N1,0.20754907664069638
O=C(N2CCOCC2)/C=C(C3=CC=C(Cl)C=C3)/C1=CC=C(OC)C(OC)=C1,0.17274422088076452
FC(F)(F)C1=CC=C(OCCCOC2=C(Cl)C=C(OC/C=C(Cl)\Cl)C=C2Cl)N=C1,0.139885516117087
S=C1S[Mn+2]SC(NCCN1)=S,0.2638503630712921
CN(C)S(N(SC(F)(Cl)Cl)C1=CC=C(C)C=C1)(=O)=O,0.20157991425481578
CC1C(CC(C(O1)OC2C(C(C(C(C2O)O)O)O)O)N)N=C(C(=O)O)N,0.1853106471947918
CC(NC(N1CC(N(C2=CC(Cl)=CC(Cl)=C2)C1=O)=O)=O)C,0.21504293801717447
CC(C)(C(CCC1=CC=C(Cl)C=C1)(CN2C=NC=N2)O)C,0.2348787718646229
CC(C)C(C2=CN=CN=C2)(O)C1=CC=C(OC(F)(F)F)C=C1,0.23696150537929836
CN(C)C(C(C=CC=C2)=C2NS(NC(NC1=NC(OC)=CC(OC)=N1)=O)(=O)=O)=O,0.17552887202555134
C/C=C/C(OC1=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C1C(C)CCCCCC)=O,0.20582175901532235
C[C@H]([C@@H](N(C)C)CC5)O[C@H]5O[C@@H]2[C@@H](C)C(C1=C[C@]3([H])[C@](CC[C@@]4([H])[C@]([H])3C[C@H](O[C@@H]6O[C@@H](C)[C@H](OC)[C@@H](OCC)[C@H]6OC)C4)([H])[C@@]([H])1CC(O[C@@H](CC)CCC2)=O)=O,0.10026765313638021
COC1=NC(NC(NS(C2=C(C3=NN(C)N=N3)C=NN2C)(=O)=O)=O)=NC(OC)=C1,0.1804921669793888
FC(F)(F)C1=CC=CC(OCC2=C(/C(C(OC)=O)=C\OC)C=CC=C2)=N1,0.2123493969753551
O=C(N(C2=C(C)C=CC=C2C)CN1N=CC=C1)CCl,0.2844291187154576
BrC1=C(C)C(C(C2=C(C)C=C(OC)C(OC)=C2OC)=O)=C(OC)C=C1,0.193026117850899
ClC(C=C(Cl)C=C2)=C2C(OCC=C)CN1C=NC=C1,0.26919733699226356
CCCCC(C#N)(C2=CC=C(C=C2)Cl)CN1C=NC=N1,0.2770320229626303
O=C(O)C1=CC=CC=C1S(=O)(NC(N(C2=NC(OC)=NC(C)=N2)C)=O)=O,0.20977344991842434
CN(C)C1=NC(C)=C(C)C(OC(N(C)C)=O)=N1,0.3432846559560087
S=C(NC(OC)=O)NC(C=CC=C1)=C1NC(NC(OC)=O)=S,0.23978226273068923
O=C(NCCC2=NC=C(C(F)(F)F)C=C2Cl)C1=CC=CC=C1C(F)(F)F,0.20770591325081755
O=S(C1=C(C(F)(F)F)C=CC=N1)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O,0.21481613126262367
O=C(N(COCC)C1=C(CC)C=CC=C1C)CCl,0.3299142111843883
O=C(OCCC)NCCCN(C)C.[H]Cl,0.40092868824194544
O=C1C(/C(CC)=N/OCC)=C(O)CC(C2=C(C)C=C(C)C=C2C)C1,0.27623195810696477
CN(C)S(N(SC(F)(Cl)Cl)C1=CC=C(C)C=C1)(=O)=O,0.2649336015920436
[O-][N+](C1=CC(Cl)=C(N)C(Cl)=C1)=O,0.45600746116052593
FC1=CC=C2C(SC(C(C)NC(C(C(C)C)NC(OC(C)C)=O)=O)=N2)=C1,0.261360894285891
ClC2=C(C=CC=C2)NC1=NC(Cl)=NC(Cl)=N1,0.36294768689809664
ClC(Cl)(Cl)SN(C1=O)C(C2C1CC=CC2)=O,0.3326798171006209
ClC1=CC=CC=C1CN2C(C(C)(C)CO2)=O,0.41719152837532353
CCOC1=NC(=CC2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3Cl)C(=O)OC)F,0.23266060759503804
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],0.2761849424963617
CC1=C(Cl)C(NS(C2=NN3C(N=C(OC)C=C3OC)=N2)(=O)=O)=C(Cl)C=C1,0.23908852568260253
O=C(N(CC)CC)C(OC1=CC=CC2=C1C=CC=C2)C,0.36852210915226874
O=S(NC1=NN2C(C(OC)=CN=C2OC)=N1)(C3=C(OCC(F)F)C=CC=C3C(F)(F)F)=O,0.2068809086739124
ClC1=C(CC(C3(CC3)Cl)(O)CN2N=CNC2=S)C=CC=C1,0.290478633263173
CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=CC=C.CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C(=O)OC)CC=CC=C,0.14267371744959773
FC(C=C3)=CC=C3OC1=CC=NC2=C1C(Cl)=CC(Cl)=C2,0.32453358357901607
CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C(=CC3C2CC(=O)O1)C)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C,0.13405147748321247
O=C(N(C)C)NC1=CC(Cl)=C(Cl)C=C1,0.43330065702965964
ClC(N=CC=C3)=C3C(NC1=CC=CC=C1C2=CC=C(Cl)C=C2)=O,0.29486604674548295
O=C(C2=C(Cl)C=CC=C2Cl)NCC1=NC=C(C(F)(F)F)C=C1Cl,0.26956544285229384
O=C(C2=CN(C)N=C2C(F)F)NC1=C(C3CC3C4CC4)C=CC=C1,0.3132546930840699
CSC(C1=C2C(N=NS2)=CC=C1)=O,0.4993436246944731
N#C/N=C1SCCN/1CC2=CC=C(Cl)N=C2,0.4233880173910387
O=C(NCC#N)C1=CN=CC=C1C(F)(F)F,0.4760893750863037
O=S(N(C)S(C)(=O)=O)(NC(NC1=NC(OC)=CC(OC)=N1)=O)=O,0.297800580277967
BrC1=NN(C3=C(Cl)C=CC=N3)C(C(NC2=C(C)C=C(C#N)C=C2C(NC)=O)=O)=C1,0.23220935421185337
O=C1N(/N=C/C2=CC=CN=C2)CC(C)=NN1,0.5063821645940905
C/C(C1=NC=CC=C1C(O)=O)=N\NC(NC2=CC(F)=CC(F)=C2)=O,0.33834155162516577
CC(C)(C(C(N2C=NC=N2)CC1=CC=C(C=C1)Cl)O)C,0.3982412034644942
ClC1=NC=C(CN2/C(N(C)COC2)=N/[N+]([O-])=O)S1,0.4031336044228179
O=C(NC2=CC=C(C(C(F)(F)F)(F)C(F)(F)F)C=C2C)C1=CC=CC(I)=C1C(NC(C)(C)CS(C)(=O)=O)=O,0.17292162531028624
O=C(O)C1=CC=CC=C1S(=O)(NC(N(C2=NC(OC)=NC(C)=N2)C)=O)=O,0.3094158386296759
C#CCOC(C(NCCC2=CC=C(OCC#C)C(OC)=C2)=O)C1=CC=C(Cl)C=C1,0.29134835240564394
C1=C(SC(=N1)S(=O)(=O)CCC(=C(F)F)F)Cl,0.41824033879387235
CCC(C)N1C(=O)C(=C(NC1=O)C)Br,0.47871495442710227
O=C(N(COCC)C1=C(CC)C=CC=C1C)CCl,0.47448335990563706
FC(F)(F)C1=CC=CC(OCC2=C(/C(C(OC)=O)=C\OC)C=CC=C2)=N1,0.35391566162559185
C2(C3=CC=CO3)=NC1=CC=CC=C1N2,0.716635643220122
COCCN(C1=C(C)C=CC=C1C)C(CCl)=O,0.5200583779214963
O=C(N(C1=C(C)SC=C1C)C(C)COC)CCl,0.4833303361236371
O=C1C(/C(CC)=N\OC/C=C/Cl)=C(O)CC(CC(C)SCC)C1,0.3714804709856852
O=S(C1=C(CCC(F)(F)F)C=CC=C1)(NC(NC2=NC(C)=NC(OC)=N2)=O)=O,0.32190464540593783
OC1=C(C2=CC=CC=C2)C=CC=C1,0.8225268966295198
ClC1=CC(NC(NC2=CC=CC=C2)=O)=CC=N1,0.5813946446285797
O=C1C(Cl)=C(N)C=NN1C2=CC=CC=C2,0.667740405269699
ClC1=CC=CC(NC(OC(C)C)=O)=C1,0.7020474230226063
O=C(C(C(C)3C)C3/C=C(C)/C)OCC1=CC=CC(OC2=CC=CC=C2)=C1,0.42802021191337764
[O-][N+](C(C(Cl)=C(Cl)C(Cl)=C1Cl)=C1Cl)=O,0.5078983268813316
O=C(OCCC)NCCCN(C)C.[H]Cl,0.6679178642769418
ClC1=NC=C(CN2/C(N(C)COC2)=N/[N+]([O-])=O)S1,0.5333978921991795
FC1=CC=CC(F)=C1C(OC3)=NC3C2=CC=C(C(C)(C)C)C=C2OCC,0.43682747176251235
CC(C2)OC(C)CN2C1CCCCCCCCCCC1,0.5648782172301356
CC1=CC=C(C2=CC=CC=C12)C,1.0241725198126175
FC1=CC=CC(F)=C1C(OC3)=NC3C2=CC=C(C(C)(C)C)C=C2OCC,0.44517449351593613
O=C(OC)/C(C1=CC=CC=C1OC2=CC(OC3=CC=CC=C3C#N)=NC=N2)=C/OC,0.42143102706112745
O=C(C2=CC=CN=C2OC3=CC=CC(C(F)(F)F)=C3)NC1=CC=C(F)C=C1F,0.4453520040903297
CC2COC(O2)(C4=CC=C(C=C4Cl)OC3=CC=C(Cl)C=C3)CN1C=NC=N1,0.4381402786345717
O=C2N(SC(Cl)(Cl)Cl)C(C1=CC=CC=C12)=O,0.6069647996834071
CCCC(C2=CC=C(C=C2Cl)Cl)CN1C=NC=N1,0.6720990568444491
O=C(N(C2=C(C)C=CC=C2C)CN1N=CC=C1)CCl,0.691270769536302
CCCCC1=C(OS(=O)(N(C)C)=O)N=C(NCC)N=C1C,0.6320719768171168
COC1=CC=CC(OC)=C1C(NC2=CC(C(CC)(C)CC)=NO2)=O,0.6016952885092807
C/C(C)=C(N(C(CCl)=O)CCOCC)/C1=CC=CC=C1,0.6761225104239498
C[N+](C)(C)CCCl.[Cl-],1.2968985398946866
O=C(O)CC2=CC=CC1=CC=CC=C12,1.111668437101585
FC(O3)(F)OC(C3=CC=C2)=C2C1=CNC=C1C#N,0.854201330821498
CC1=CC(C3CC3)=NC(NC2=CC=CC=C2)=N1,0.9663143648746366
O=C(OC)NC2=NC1=CC=CC=C1N2,1.150707899808491
ClC1=C(Cl)C=C(Cl)C(Cl)=C1[N+]([O-])=O,0.8432684410159024
O=C(NS(C2=CC=CC=C2Cl)(=O)=O)NC1=NC(C)=NC(OC)=N1,0.6288907725176857
COC1=C(N3/C(SCC3)=C(C#N)/SC2=CC(C(F)(F)F)=CC=C2F)C=CC=C1,0.5323004734402347
O=P(O)(O)CCCl,1.598682298226916
CC1=NC(NC2=CC=CC=C2)=NC(C)=C1,1.1989858551609192
CN(C)S(N(C=N3)N=C3S(N2C(C)=C(Br)C1=CC=C(F)C=C12)(=O)=O)(=O)=O,0.5146836897725189
O=C(C2=CN(C)N=C2C(F)(F)F)NC1=C(C(C)CC(C)C)SC=C1,0.66776159163869
ClC(Cl)(Cl)C(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)NC=O,0.5517726431859205
O=S(NC(N1N=C(OC)N(C)C1=O)=O)(C2=C(C)SC=C2C(OC)=O)=O,0.6275740783319009
CCOC1=CC=C(C(C)(C)COCC2=CC(OC3=CC=CC=C3)=CC=C2)C=C1,0.6534072452026495
O=C(N(C1=C(C)C=CC=C1CC)COC(C)C)CCl,0.8809216611166253
C[N+](C)(C)CCCl.[Cl-],1.6132152569421714
COC(C(N(C2=C(C)C=CC=C2C)C(CC1=CC=CC=C1)=O)C)=O,0.8451097585530639
OC1=C2C(C=CC=N2)=CC=C1,1.8944876471827452
CC(C)OC(NC(C(C)C)C(NC(C1=CC=C(Cl)C=C1)CC(OC)=O)=O)=O,0.6954453540300382
O=S(C1=C(S(CC)(=O)=O)N=C2N1C=CC=C2)(NC(NC3=NC(OC)=CC(OC)=N3)=O)=O,0.6712291856093069
CC1=CC=C(C)C=C1C(C(N3)=O)=C(OC(OCC)=O)C23CCC(OC)CC2,0.8571594451592183
CC1=CC(=C(C(=C1C(=O)C2=C(C(=CN=C2OC)Cl)C)OC)OC)OC,0.9130470320367428
OC1(CN3N=CN=C3)C(C)(C)CC/C1=C\C2=CC=C(Cl)C=C2,1.0622592331077376
COC(C1=C([N+]([O-])=O)C=CC(OC2=C(Cl)C=C(Cl)C=C2)=C1)=O,1.0025400799740543
O=C(OCC)C(Cl)CC1=CC(N2N=C(C)N(C(F)F)C2=O)=C(F)C=C1Cl,0.8321381557009093
O=C(O)C1=C(OC)C(Cl)=CC=C1Cl,1.5834421535102832
O=C([O-])C(CC([O-])=C1C(CC)=O)CC1=O.[Ca+2],1.3985376889923895
O=C(O)CC2=CC=CC1=CC=CC=C12,1.9924105805057393
CCOC1=CC=C(C=C1OCC)NC(OC(C)C)=O,1.3990678766384246
CC1(C(NC2=CC=C(O)C(Cl)=C2Cl)=O)CCCCC1,1.3434976764108413
O=C(OC)C1=CC=CC=C1S(NC(NC2=NC(C)=NC(OC)=N2)=O)(=O)=O,1.0646002583360035
CC1=CC=C(C)C=C1C(C(N3)=O)=C(OC(OCC)=O)C23CCC(OC)CC2,1.1227958076816185
COC(/C(C(C=CC=C2)=C2COC1=C(C)C=CC=C1)=N/OC)=O,1.3946166393530306
CCCCOCCOCCOCC1=C(CCC)C=C(OCO2)C2=C1,1.4182783578109466
ClC1=CC=C(Cl)C(C(O)=O)=N1,2.6041731770996095
CN(NC(CCC(O)=O)=O)C,3.1216621627324983
OC(COC1=C(C(N)=C(C(F)=N1)Cl)Cl)=O,1.9605490478397496
OC1=C(C2=CC=CC=C2)C=CC=C1,2.937596059391142
CN(C)S(N(SC(F)(Cl)Cl)C1=CC=C(C)C=C1)(=O)=O,1.4398565303915414
C[N+]1(C)CCCCC1.[Cl-],3.6749563882902794
CC(C)OC(NC(C(C)C)C(NC(C1=CC=C(Cl)C=C1)CC(OC)=O)=O)=O,1.3961555268905284
O=C(NS(C2=CC=CC=C2Cl)(=O)=O)NC1=NC(C)=NC(OC)=N1,1.618345587945511
COC1=CC(OC)=NC(NC(NS(CC2=CC=CC=C2C(O)=O)(=O)=O)=O)=N1,1.4758745969790135
O=C(OCC)C(CC(OCC)=O)SP(OC)(OC)=S,1.8010762989801186
ClC1=CC=C(CN(C(NC3=CC=CC=C3)=O)C2CCCC2)C=C1,1.9462598724032028
COCCOC1=CC=CC2=C1C(=O)C(=NN2C3=CC=C(C=C3)Cl)C(=O)O,1.710359092693191
OC(CNCP(O)(O)=O)=O,3.9509542264209063
CO\N=C(C4=NOCCO4)/C(C=CC=C3)=C3OC1=C(F)C(OC2=CC=CC=C2Cl)=NC=N1,1.665115827767219
FC(F)(F)OC(C=CC=C2)=C2S(NC(N1C(N(C)C(OC)=N1)=O)=O)(=O)=O,2.018677052423655
[O][N](N=C(NC)NCC1COCC1)=O,4.065059547187973
O=S(C1=C(S(CC)(=O)=O)C=CC=N1)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O,1.923771905735733
O=C(O)C2=C(N=C(C=CC=C3)C3=C2)C(N1)=NC(C)(C(C)C)C1=O,2.9453786751628908
OC(CNCP(O)(O)=O)=O,5.825883103330228
O=C(O)C1=NC(Cl)=C(Cl)C(N)=C1Cl,4.141486086139101
ClC1=CC=C(C=C(C)C=N2)C2=C1C(O)=O,4.692299737610208
O=C(OC)NS(C1=CC=C(N)C=C1)(=O)=O,4.864468100816101
CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C3=C(C=C2)OCCC3)C)C,3.2546984004830337
COC1=C(N3/C(SCC3)=C(C#N)/SC2=CC(C(F)(F)F)=CC=C2F)C=CC=C1,3.0155877041592154
CC1=C(OC)C=CC=C1C(NN(C(C)(C)C)C(C2=CC(C)=CC(C)=C2)=O)=O,4.000333053509041
CCOC1=NC(=NC(=N1)NC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,3.854728677539081
ClC(C=C2)=CC=C2N1C(CC)=C(C(O)=O)C(C=N1)=O,5.748301057687395
O=C(NC2=CC(OC(C)C)=CC=C2)C1=C(C(F)(F)F)C=CC=C1,4.992118237114172
O=C2NC1=C(C(N2C3CCCCC3)=O)CCC1,7.37107385747715
O=S(C1=C(C(N(C)C)=O)C=CC=N1)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O,8.045710551981065
